,0,1,2
1,8.067453435101086,8.528255682353732,8.822286234022696
0,7.868565986729876,9.145350888409192,9.04985742689688
3,8.001058431214924,8.870526381383968,9.194444697416282
2,7.995482041564169,7.554160279865506,9.950170531453963
4,7.904259589955776,8.450661386417437,8.402071962477285
5,8.354357089272028,8.59370865640761,9.392653805696511
6,8.400762951524952,8.541686432271064,9.481650248660316
7,8.381134330170063,8.59753371130062,9.186659177949156
8,8.003545727307284,9.169924586332296,9.414179360112058
9,8.061961620668821,8.261373843422419,8.821204219286955
10,7.890591066094894,8.83752474241619,9.404991922499258
11,7.965807784358157,8.146065675759617,9.434305420404748
12,8.306413725358022,9.499744680863392,9.594645823708063
13,8.051521883131583,7.323930337157431,8.125806219366533
14,7.937563777875296,8.506943417802642,8.710911178588868
15,7.919831819172147,8.900025505355641,8.923397704015803
16,8.234460997279687,8.838453510139562,9.747094188159023
17,7.857464544078971,8.792506186569794,9.277840865412845
18,8.330624626256242,8.540870200531392,8.751354454137102
19,7.922796085212804,6.2201262896574,9.957440405254122
