,0,1,2
1,0.7177215189873418,0.7227848101265822,0.7341772151898734
0,0.7113924050632912,0.7455696202531645,0.7481012658227848
3,0.7164556962025317,0.7367088607594937,0.7354430379746836
2,0.7227848101265822,0.7569620253164557,0.759493670886076
4,0.7088607594936709,0.7189873417721518,0.7316455696202532
5,0.7215189873417721,0.7341772151898734,0.7481012658227848
6,0.7240506329113924,0.730379746835443,0.7506329113924051
7,0.7253164556962025,0.7354430379746836,0.7430379746835443
8,0.7164556962025317,0.7367088607594937,0.7430379746835443
9,0.7177215189873418,0.7354430379746836,0.740506329113924
10,0.7139240506329114,0.7455696202531645,0.7329113924050633
11,0.7177215189873418,0.7227848101265822,0.7354430379746836
12,0.7177215189873418,0.7455696202531645,0.7468354430379747
13,0.7189873417721518,0.7215189873417721,0.7189873417721518
14,0.710126582278481,0.739240506329114,0.7291139240506329
15,0.710126582278481,0.739240506329114,0.7367088607594937
16,0.7227848101265822,0.7468354430379747,0.759493670886076
17,0.7164556962025317,0.7291139240506329,0.7468354430379747
18,0.7253164556962025,0.7291139240506329,0.7291139240506329
19,0.720253164556962,0.7379746835443038,0.759493670886076
