,agent0_dolphin,agent1_dolphin,agent2_dolphin,agent3_dolphin,agent4_dolphin,agent5_dolphin
1,-4.284351348876953,-4.1860857009887695,-4.003309726715088,-4.310625076293945,-3.379783391952514,-3.814464092254639
3,-4.666550159454346,-3.666895627975464,-4.445980548858643,-3.853896617889404,-3.956668138504028,-3.9802498817443848
8,-5.37014627456665,-3.7398219108581534,-2.9775941371917725,-3.399369478225708,-2.768559694290161,-3.0618736743927
2,-4.80478048324585,-2.750294685363769,-3.043116331100464,-2.7810137271881104,-3.2867791652679443,-3.549506187438965
14,-3.380937099456787,-1.856433629989624,-3.5636627674102783,-3.6680667400360094,-4.577513217926025,-4.513103485107422
12,-4.287845611572266,-5.048910140991211,-4.56440544128418,-3.8453562259674072,-3.603363275527954,-3.6168856620788574
21,-6.545270442962647,-2.477600574493408,-3.577176094055176,-3.319242000579834,-3.5420167446136475,-2.6778764724731445
23,-5.697993278503418,-5.657790184020996,-4.618236541748047,-3.537152051925659,-3.5088212490081787,-3.307152271270752
9,-4.8087663650512695,-4.8314714431762695,-4.326615810394287,-3.5057523250579834,-3.357264280319214,-3.782861709594727
11,-4.096831321716309,-2.5670933723449707,-3.22377347946167,-3.3817174434661865,-3.851566076278688,-3.601924657821656
10,-4.773249626159668,-2.721994161605835,-3.900895118713379,-4.5159592628479,-3.622103452682495,-3.760960102081299
20,-3.9769773483276367,-3.885245800018311,-4.056410312652588,-4.508220195770264,-4.673346996307373,-4.184589862823486
0,-4.3701252937316895,-2.148440361022949,-2.0276854038238525,-3.512802600860596,-4.71621561050415,-4.749313831329346
5,-6.7755656242370605,-4.334332942962647,-3.796663999557495,-3.684580802917481,-3.892317295074463,-4.892498016357422
15,-4.967329025268555,-3.9395697116851807,-4.462164878845215,-4.4663920402526855,-4.6483964920043945,-4.414813041687012
6,-5.3026123046875,-4.2711262702941895,-4.937524795532227,-3.847813129425049,-3.834812641143799,-4.1361188888549805
17,-5.291337966918945,-4.253241539001465,-3.338608741760254,-4.071235179901123,-4.145420551300049,-4.802617073059082
18,-5.256485939025879,-3.907798767089844,-3.440650463104248,-3.5257742404937744,-4.043948650360107,-4.576452255249023
19,-5.273552894592285,-3.3163442611694336,-3.127042770385742,-4.788057804107666,-3.64478611946106,-3.35923171043396
16,-4.459831714630127,-3.660091400146485,-3.94402289390564,-3.447057247161865,-3.036720037460327,-3.4456095695495605
4,-4.333453178405762,-2.854112148284912,-3.228378295898437,-3.2841293811798096,-3.3478260040283203,-3.631080389022827
13,-4.352564811706543,-3.6819393634796143,-3.952298164367676,-3.955198287963867,-4.5691399574279785,-4.493205547332764
