,agent0_lion,agent1_lion,agent2_lion,agent3_lion,agent4_lion,agent5_lion
0,-8.328125,-15.71875,-15.8671875,-14.3828125,-14.59375,-16.25
1,-9.4296875,-17.921875,-17.21875,-16.015625,-15.6796875,-15.78125
2,-5.98828125,-15.34375,-14.328125,-14.1171875,-14.046875,-14.6796875
3,-10.921875,-17.078125,-15.578125,-14.6015625,-14.3125,-13.734375
4,-7.64453125,-16.796875,-17.8125,-17.59375,-15.9140625,-18.703125
5,-6.16796875,-16.890625,-16.453125,-14.4609375,-14.46875,-13.6171875
6,-7.453125,-13.7265625,-14.625,-14.5078125,-15.5703125,-17.328125
7,-7.80859375,-17.15625,-16.03125,-15.265625,-14.6171875,-15.75
8,-6.05859375,-15.7109375,-14.5,-14.859375,-13.40625,-14.34375
9,-10.65625,-16.3125,-16.53125,-16.0625,-15.0234375,-16.484375
10,-10.34375,-15.3515625,-14.7421875,-13.8125,-15.21875,-14.25
11,-10.375,-16.5,-16.40625,-14.5234375,-15.8125,-16.609375
12,-5.82421875,-15.9765625,-16.53125,-14.796875,-15.375,-14.5546875
13,-11.1171875,-17.984375,-16.703125,-13.9609375,-15.0078125,-14.453125
14,-5.7265625,-16.984375,-14.140625,-14.5859375,-13.46875,-13.8515625
15,-6.35546875,-16.546875,-16.28125,-16.078125,-16.40625,-16.90625
16,-9.4296875,-15.6796875,-16.828125,-17.0625,-16.078125,-15.6875
17,-6.91796875,-16.84375,-16.046875,-16.8125,-16.078125,-16.640625
18,-4.86328125,-15.515625,-14.1796875,-12.8671875,-14.2109375,-15.53125
19,-7.68359375,-17.203125,-16.453125,-15.7734375,-14.734375,-11.8984375
