,agent0_lion,agent1_lion,agent2_lion,agent3_lion,agent4_lion,agent5_lion
0,-2.5703125,-12.28125,-11.3046875,-11.1640625,-10.8125,-11.015625
1,-3.060546875,-12.3203125,-12.375,-12.3125,-11.7734375,-12.703125
2,-3.767578125,-11.0,-10.6875,-10.125,-10.2421875,-10.3515625
3,-2.82421875,-12.34375,-11.4765625,-10.9140625,-9.8359375,-11.3984375
4,-2.67578125,-11.1328125,-10.96875,-9.96875,-9.5234375,-11.2421875
5,-3.076171875,-7.44140625,-11.6171875,-11.390625,-11.171875,-10.5859375
6,-3.08203125,-7.56640625,-11.0546875,-9.5703125,-9.6796875,-10.3515625
7,-3.078125,-11.3203125,-10.6015625,-10.53125,-10.6328125,-10.1484375
8,-2.98828125,-9.84375,-12.71875,-13.0234375,-11.75,-12.2890625
9,-4.26953125,-4.9375,-4.9140625,-12.1328125,-11.6171875,-11.0625
10,-3.142578125,-11.15625,-12.1328125,-11.5859375,-11.421875,-10.859375
11,-3.416015625,-12.3671875,-12.65625,-12.078125,-12.21875,-12.0
12,-2.830078125,-11.203125,-11.15625,-11.0,-10.7734375,-10.5234375
13,-2.279296875,-10.75,-10.3359375,-10.484375,-11.5234375,-11.3125
14,-4.26171875,-8.3125,-12.28125,-11.46875,-11.75,-11.5703125
15,-1.9921875,-11.484375,-11.3984375,-11.234375,-11.03125,-11.109375
16,-3.6171875,-11.078125,-10.5703125,-10.8828125,-11.4765625,-10.28125
17,-3.9453125,-10.3359375,-11.828125,-11.5546875,-11.5859375,-11.7578125
18,-3.591796875,-4.34375,-11.5078125,-10.0390625,-10.0859375,-9.3046875
19,-2.46484375,-11.4375,-10.578125,-11.03125,-11.1171875,-11.5625
