,agent0_penguin,agent1_penguin,agent2_penguin,agent3_penguin,agent4_penguin,agent5_penguin
0,-6.55859375,-11.46875,-11.171875,-10.0703125,-10.4296875,-11.140625
1,-5.67578125,-9.0859375,-11.96875,-11.4765625,-9.203125,-11.8359375
2,-6.5078125,-9.9921875,-12.671875,-11.78125,-11.3203125,-11.5703125
3,-6.71484375,-13.3828125,-13.75,-11.2890625,-8.34375,-9.5859375
4,-6.3359375,-13.15625,-13.4140625,-11.84375,-11.9453125,-11.921875
5,-6.515625,-6.68359375,-9.8671875,-11.671875,-9.5234375,-9.78125
6,-7.31640625,-11.078125,-14.046875,-11.28125,-11.390625,-12.546875
7,-6.42578125,-11.453125,-11.6640625,-10.71875,-10.71875,-11.5546875
8,-6.40234375,-11.9140625,-11.7734375,-11.3671875,-10.53125,-12.0390625
9,-6.39453125,-9.5703125,-9.15625,-10.3125,-9.546875,-10.3515625
10,-6.92578125,-9.734375,-12.5859375,-13.5234375,-13.34375,-11.7734375
11,-6.125,-7.6640625,-10.4609375,-10.28125,-10.296875,-11.546875
12,-6.265625,-10.2890625,-10.84375,-10.2578125,-12.15625,-12.15625
13,-6.2265625,-11.421875,-11.5234375,-10.9296875,-10.15625,-11.2890625
14,-7.09375,-5.8125,-7.83203125,-11.9609375,-9.8125,-12.3046875
15,-5.8125,-12.546875,-13.6953125,-13.1015625,-14.546875,-15.015625
16,-6.4765625,-11.2265625,-11.2109375,-10.4296875,-10.625,-10.921875
17,-6.7109375,-11.2578125,-13.2109375,-11.15625,-11.3125,-9.484375
18,-5.890625,-9.875,-11.171875,-11.2734375,-9.34375,-10.5
19,-7.3515625,-4.8828125,-9.8359375,-11.9296875,-9.25,-11.359375
