,agent0_dolphin,agent1_dolphin,agent2_dolphin,agent3_dolphin,agent4_dolphin,agent5_dolphin
0,-0.6716744899749756,-0.116214282810688,-0.1096734702587127,-0.0926305800676345,-0.115732230246067,-0.243421196937561
1,-0.9541600942611694,-0.2860584855079651,-0.908717393875122,-0.2420084029436111,-0.2841176390647888,-0.2715916037559509
2,-0.6436052322387695,-0.0768148154020309,-0.0344473496079444,-0.0389496684074401,-0.0359730310738086,-0.0955262705683708
3,-0.3490640521049499,-0.0742505863308906,-0.0468183830380439,-0.0630518570542335,-0.059420358389616,-0.09574706107378
5,-0.1940210312604904,-0.1963743269443512,-0.1295865625143051,-0.0709157139062881,-0.0485899411141872,-0.2305621653795242
7,-2.0520782470703125,-0.8554003238677979,-0.0764045044779777,-0.0859402641654014,-0.0882386863231659,-0.5804582834243774
6,-0.5340585708618164,-0.0877084508538246,-0.0586993768811225,-0.0673190578818321,-0.0619895756244659,-0.1134540662169456
8,-1.289682149887085,-0.272727757692337,-0.0519170239567756,-0.0618725940585136,-0.074694313108921,-0.1102701276540756
9,-0.3859150111675262,-0.188809335231781,-0.0902450904250145,-0.0643928274512291,-0.0713190659880638,-0.13035449385643
10,-1.0531882047653198,-0.242348164319992,-0.1662386804819107,-0.0974754020571708,-0.1130092218518257,-0.228374108672142
11,-1.029265284538269,-0.2439388930797577,-0.1961577236652374,-0.3378815650939941,-0.1592164188623428,-0.4212051033973694
13,-0.7575129866600037,-0.094993382692337,-0.0341058038175106,-0.0280177053064107,-0.0442071035504341,-0.0912997722625732
12,-0.4182974696159363,-0.0400880053639411,-0.0303387697786092,-0.0330804660916328,-0.0403135940432548,-0.0847854018211364
14,-0.8987104892730713,-0.0991144031286239,-0.0574252605438232,-0.0949236750602722,-0.1084252744913101,-0.1812919974327087
23,-0.4633695185184479,-0.2884179055690765,-0.1274502873420715,-0.0654054433107376,-0.0399658009409904,-0.1586943417787552
16,-0.1955301910638809,-0.0749521553516388,-0.1117823496460914,-0.0553133860230445,-0.0709955543279647,-0.0892209112644195
17,-0.7403770685195923,-0.0667646750807762,-0.0799986198544502,-0.0269721783697605,-0.0474172495305538,-0.0570056736469268
18,-0.6988248229026794,-0.4137187004089355,-0.0963978841900825,-0.0874955952167511,-0.0562493689358234,-0.1131190955638885
19,-1.0778546333312988,-0.2175716608762741,-0.0648882016539573,-0.1133264526724815,-0.1552234590053558,-0.1854960620403289
4,-1.765704870223999,-0.0989428386092186,-0.1487786769866943,-0.047965757548809,-0.0727688297629356,-0.1069211438298225
22,-0.5958155989646912,-0.2029843628406524,-0.0420553274452686,-0.0857761651277542,-0.2148442864418029,-0.2932809591293335
21,-0.2058693170547485,-0.1525959074497223,-0.0932864770293235,-0.1546433418989181,-0.1528283953666687,-0.2248982042074203
15,-0.3328007459640503,-0.1505547314882278,-0.1138908341526985,-0.1346461772918701,-0.2148484140634536,-0.2988659143447876
20,-1.6839886903762815,-0.290115475654602,-0.1605690419673919,-0.0961262360215187,-0.1382950842380523,-0.1303369104862213
