,agent0_orangutan,agent1_orangutan,agent2_orangutan,agent3_orangutan,agent4_orangutan,agent5_orangutan
0,-7.27734375,-8.734375,-9.015625,-9.1484375,-9.40625,-9.0625
1,-6.64453125,-8.40625,-8.640625,-7.60546875,-7.20703125,-8.15625
2,-7.15234375,-9.484375,-7.859375,-7.71875,-7.69140625,-7.98828125
3,-6.79296875,-8.5390625,-8.8046875,-8.0,-8.28125,-8.2890625
4,-6.875,-8.3125,-8.28125,-8.09375,-7.859375,-8.15625
5,-7.19140625,-7.31640625,-9.0703125,-8.390625,-8.7734375,-9.0625
6,-6.99609375,-7.73046875,-8.5078125,-8.1640625,-8.109375,-7.58984375
7,-7.68359375,-9.4921875,-11.0234375,-8.8671875,-8.6953125,-9.265625
8,-7.34375,-6.6484375,-9.1328125,-9.2265625,-9.2421875,-9.2421875
9,-7.30078125,-7.89453125,-8.8515625,-9.1015625,-8.453125,-9.1171875
10,-7.09765625,-8.0234375,-8.75,-8.90625,-8.8203125,-8.8203125
11,-7.40234375,-8.09375,-9.0234375,-9.3515625,-8.9375,-9.6953125
12,-6.6484375,-7.52734375,-8.9765625,-7.85546875,-8.546875,-7.68359375
13,-6.39453125,-9.2265625,-7.3515625,-7.515625,-7.44140625,-8.40625
14,-7.4453125,-9.2578125,-8.96875,-8.46875,-9.0625,-9.203125
15,-6.5546875,-7.94921875,-7.18359375,-8.1875,-7.6953125,-8.1015625
16,-6.96484375,-8.9296875,-8.78125,-8.890625,-8.2265625,-8.3046875
17,-7.34375,-9.1953125,-8.1328125,-8.171875,-7.76953125,-8.15625
18,-6.625,-7.828125,-8.9296875,-9.0234375,-8.6015625,-9.0234375
19,-7.15625,-8.5234375,-8.734375,-7.9453125,-7.8984375,-8.265625
