,agent0_orangutan,agent1_orangutan,agent2_orangutan,agent3_orangutan,agent4_orangutan,agent5_orangutan
0,-8.953125,-9.609375,-10.5234375,-9.9921875,-9.8671875,-10.5390625
1,-8.5625,-10.109375,-9.671875,-9.2890625,-9.2109375,-10.0703125
2,-8.140625,-10.078125,-9.734375,-9.1328125,-9.9921875,-9.9375
3,-8.2578125,-8.5546875,-8.4296875,-7.69140625,-6.9609375,-8.7578125
4,-8.375,-9.140625,-8.6953125,-7.9453125,-8.3203125,-8.5859375
5,-8.421875,-8.828125,-8.890625,-9.390625,-9.1796875,-9.4453125
6,-8.953125,-9.8984375,-8.6796875,-9.4921875,-8.5234375,-8.4921875
7,-8.6640625,-8.8671875,-8.7734375,-8.4921875,-8.546875,-9.515625
8,-8.46875,-8.9921875,-9.359375,-9.875,-10.09375,-10.515625
9,-8.3359375,-9.765625,-9.453125,-8.6171875,-9.2578125,-9.8828125
10,-8.53125,-10.3046875,-10.1015625,-10.5,-9.3046875,-9.9140625
11,-7.62890625,-9.2265625,-9.8984375,-9.0390625,-9.0390625,-10.8984375
12,-9.7421875,-8.65625,-8.65625,-8.3828125,-8.7109375,-9.6875
13,-8.90625,-9.25,-8.6328125,-9.75,-10.6484375,-10.21875
14,-9.109375,-10.1953125,-9.6640625,-9.0234375,-9.109375,-10.0
15,-8.1328125,-9.421875,-9.1171875,-8.2734375,-8.1875,-9.703125
16,-8.7890625,-9.3515625,-8.5234375,-8.5234375,-8.5234375,-9.28125
17,-8.8828125,-8.6953125,-7.4921875,-7.7578125,-9.5,-9.5703125
18,-8.65625,-8.1875,-7.78125,-9.0234375,-9.546875,-8.6640625
19,-8.515625,-9.1171875,-8.1953125,-8.71875,-8.9375,-9.546875
