,agent0_panda,agent1_panda,agent2_panda,agent3_panda,agent4_panda,agent5_panda
0,-6.78515625,-6.57421875,-10.9921875,-8.8046875,-9.515625,-9.640625
1,-6.9921875,-9.0078125,-8.7734375,-8.9140625,-9.1171875,-9.75
2,-5.89453125,-9.296875,-10.4921875,-10.0390625,-9.828125,-10.59375
3,-5.55859375,-8.4765625,-8.9765625,-9.0,-8.3828125,-9.6328125
4,-5.8046875,-9.53125,-8.7890625,-8.84375,-8.34375,-9.8984375
5,-6.98828125,-7.1875,-6.546875,-8.46875,-8.5703125,-9.7890625
6,-5.56640625,-8.21875,-9.3359375,-9.3671875,-8.875,-8.484375
7,-5.96875,-6.03515625,-8.7890625,-9.0703125,-9.328125,-9.5
8,-6.43359375,-5.4453125,-8.6796875,-8.4921875,-7.23046875,-9.015625
9,-5.90234375,-9.03125,-9.1484375,-9.0859375,-9.1953125,-9.8046875
10,-6.390625,-8.6015625,-9.21875,-7.5859375,-7.5390625,-7.5390625
11,-5.66796875,-6.2734375,-5.93359375,-8.1328125,-8.7109375,-9.0078125
12,-6.30859375,-6.91796875,-9.0234375,-9.2421875,-9.7421875,-10.1171875
13,-5.6015625,-5.68359375,-10.75,-9.140625,-9.28125,-10.1484375
14,-5.6484375,-8.0859375,-9.234375,-9.21875,-9.15625,-8.8515625
15,-6.04296875,-6.07421875,-8.296875,-5.7578125,-8.9609375,-10.34375
16,-6.34375,-9.6640625,-10.1484375,-9.875,-9.9609375,-10.8984375
17,-6.30078125,-7.5234375,-9.078125,-8.9453125,-8.015625,-9.8203125
18,-6.04296875,-6.09765625,-8.8515625,-9.03125,-9.5078125,-10.6953125
19,-6.05859375,-6.7265625,-9.171875,-9.1015625,-9.140625,-9.90625
