,agent0_panda,agent1_panda,agent2_panda,agent3_panda,agent4_panda,agent5_panda
0,-7.56640625,-8.8671875,-10.671875,-9.0625,-9.390625,-9.640625
1,-7.671875,-9.71875,-8.6484375,-9.1171875,-9.375,-9.75
2,-6.31640625,-10.0390625,-10.484375,-10.5859375,-10.3828125,-10.59375
3,-7.18359375,-9.5390625,-8.6484375,-8.4921875,-8.6796875,-9.6328125
4,-6.0,-9.6796875,-8.3359375,-9.234375,-9.578125,-9.8984375
5,-8.1640625,-8.4453125,-6.82421875,-9.0,-9.328125,-9.7890625
6,-6.17578125,-10.0078125,-10.0390625,-9.7734375,-8.6171875,-8.484375
7,-6.421875,-6.83203125,-9.625,-9.0546875,-9.0546875,-9.5
8,-7.2734375,-6.2890625,-8.78125,-8.59375,-8.0390625,-9.015625
9,-6.546875,-9.7109375,-8.8828125,-8.640625,-8.828125,-9.8046875
10,-6.7421875,-8.734375,-9.2421875,-8.359375,-8.3671875,-7.5390625
11,-6.31640625,-6.30078125,-6.765625,-8.890625,-8.578125,-9.0078125
12,-7.66796875,-7.07421875,-9.3984375,-8.5390625,-10.3359375,-10.1171875
13,-6.5703125,-6.21484375,-10.8359375,-9.578125,-9.125,-10.1484375
14,-6.55078125,-9.3515625,-9.7109375,-9.953125,-9.46875,-8.8515625
15,-6.03515625,-6.890625,-9.2578125,-7.55078125,-9.8984375,-10.34375
16,-7.203125,-10.90625,-10.53125,-10.2421875,-10.3984375,-10.8984375
17,-6.57421875,-8.4296875,-9.375,-8.96875,-9.09375,-9.8203125
18,-6.953125,-5.6796875,-8.75,-9.0859375,-10.09375,-10.6953125
19,-6.53125,-7.71484375,-9.1796875,-9.09375,-9.2421875,-9.90625
