,agent0_kangaroo,agent0_koala,agent0_lion,agent0_elephant,agent0_giraffe,agent0_dolphin,agent1_kangaroo,agent1_koala,agent1_lion,agent1_elephant,agent1_giraffe,agent1_dolphin,agent2_kangaroo,agent2_koala,agent2_lion,agent2_elephant,agent2_giraffe,agent2_dolphin,agent3_kangaroo,agent3_koala,agent3_lion,agent3_elephant,agent3_giraffe,agent3_dolphin,agent4_kangaroo,agent4_koala,agent4_lion,agent4_elephant,agent4_giraffe,agent4_dolphin,agent5_kangaroo,agent5_koala,agent5_lion,agent5_elephant,agent5_giraffe,agent5_dolphin,agent0_panda,agent0_penguin,agent0_chimpanzee,agent0_orangutan,agent1_panda,agent1_penguin,agent1_chimpanzee,agent1_orangutan,agent2_panda,agent2_penguin,agent2_chimpanzee,agent2_orangutan,agent3_panda,agent3_penguin,agent3_chimpanzee,agent3_orangutan,agent4_panda,agent4_penguin,agent4_chimpanzee,agent4_orangutan,agent5_panda,agent5_penguin,agent5_chimpanzee,agent5_orangutan,agent0_445,agent1_445,agent2_445,agent3_445,agent4_445,agent5_445
0.0,-3.2553393840789795,-4.088356971740723,-6.715765953063965,-2.7842371463775635,-1.5860962867736816,-2.944302797317505,-5.461003303527832,-5.047573089599609,-8.123289108276367,-2.065237045288086,-2.8574917316436768,-0.4932919144630432,-6.596952438354492,-6.306576251983643,-7.06282901763916,-2.683103561401367,-2.928882360458374,-1.073745608329773,-7.607683658599853,-7.748374938964844,-7.864950656890869,-2.4548068046569824,-4.024564743041992,-0.3788200616836548,-7.464640617370605,-7.577051639556885,-7.812196731567383,-2.4624338150024414,-3.882806301116944,-0.4012004137039184,-7.347467422485352,-7.202099800109863,-7.758157730102539,-2.557746171951294,-3.974398374557495,-0.563340425491333,-4.546083450317383,-1.835584044456482,-7.852619171142578,-8.503806114196777,-5.2571516036987305,-5.976212024688721,-6.163246154785156,-6.7122321128845215,-6.619338035583496,-7.24076509475708,-6.243250370025635,-6.314712524414063,-7.265642642974853,-9.160201072692873,-6.303360462188721,-6.333490371704102,-7.251505851745605,-8.838423728942871,-6.286863327026367,-6.209716320037842,-7.116402626037598,-7.897423267364502,-6.488056659698486,-6.166140556335449,-2.1497151851654053,-1.509711980819702,-12.291579246520996,-14.122769355773926,-13.773091316223145,-18.308252334594727
1.0,-3.4646596908569336,-4.519454479217529,-6.132682800292969,-2.7329347133636475,-1.6833264827728271,-3.461531400680542,-3.5463929176330566,-3.810791730880737,-6.544077396392822,-0.9903568029403688,-1.2465397119522097,-2.258911609649658,-4.542335033416748,-3.8684163093566895,-6.979511737823486,-0.6562209129333496,-2.243489980697632,-1.9805426597595213,-3.888843774795532,-3.777837038040161,-7.710001945495605,-1.8785154819488523,-3.362868309020996,-1.0973703861236572,-7.851865291595459,-7.743522644042969,-7.349372386932373,-2.3836586475372314,-4.343428611755371,-0.267262727022171,-6.711381435394287,-7.425304412841797,-6.314700603485107,-2.2671608924865723,-3.892462491989136,-0.4198023080825805,-4.968357086181641,-2.947562456130981,-7.707292079925537,-8.300457954406738,-4.808883190155029,-4.352465152740479,-6.945910453796387,-7.8233537673950195,-4.854753017425537,-4.054854393005371,-7.313651561737059,-7.255104541778564,-3.85235333442688,-2.785861730575561,-6.612290859222412,-8.394783020019531,-6.759954929351807,-8.750602722167969,-6.247998237609863,-6.062673091888428,-5.452510356903076,-7.285056114196777,-5.965614795684815,-6.777325630187988,-0.1512913703918457,-0.2093074768781662,-0.8957622051239014,-1.1496362686157229,-8.969219207763672,-8.265523910522461
2.0,-3.3125455379486084,-4.809601783752441,-6.19915246963501,-2.7394919395446777,-1.4779666662216189,-3.119091510772705,-5.944581031799316,-5.900115966796875,-6.5042724609375,-0.9542579650878906,-2.0769588947296143,-1.2558097839355469,-6.172232151031494,-6.841310501098633,-7.099958896636963,-2.073032855987549,-3.952747821807861,-0.2851718962192535,-7.851230144500732,-8.03466510772705,-6.818463802337647,-1.975537896156311,-5.141153335571289,-0.2351394891738891,-7.913725852966309,-8.523246765136719,-7.634139060974121,-2.2804031372070312,-5.670459747314453,-0.2031306028366089,-7.738426208496094,-8.347634315490723,-7.034879684448242,-1.6631851196289062,-4.879676342010498,-0.3550586402416229,-5.22166109085083,-2.7612197399139404,-7.798367500305176,-8.542101860046387,-5.428717613220215,-6.798707962036133,-6.609964370727539,-6.04449987411499,-5.790930271148682,-8.31352710723877,-5.7796831130981445,-6.853045463562012,-6.536618709564209,-8.67669677734375,-6.094418048858643,-7.918084621429443,-6.833881378173828,-8.85754680633545,-6.6522321701049805,-8.42799186706543,-6.165675163269043,-8.467113494873047,-6.071676254272461,-7.4270758628845215,-0.4137816131114959,-0.0360580869019031,-7.84926700592041,-20.02444267272949,-21.5198974609375,-23.42844581604004
3.0,-3.070919752120972,-3.937423467636109,-5.965600967407227,-2.426213026046753,-1.2301485538482666,-3.088928937911988,-4.477387428283691,-4.1206536293029785,-6.599250793457031,-1.3425047397613523,-1.1714239120483398,-1.9875471591949463,-3.234450101852417,-3.836750507354736,-6.993905067443848,-1.8216168880462649,-1.262611985206604,-1.834613561630249,-5.9759521484375,-4.824455261230469,-7.418343544006348,-2.296902894973755,-1.8311116695404053,-2.15999722480774,-7.301520824432373,-6.735149383544922,-8.102936744689941,-2.553480863571167,-4.233914852142334,-0.6728388667106628,-7.327237606048584,-6.969670295715332,-7.810319423675537,-2.23565936088562,-3.9275169372558594,-0.5461871027946472,-4.49990177154541,-2.088435173034668,-7.777085304260254,-8.203533172607422,-5.202029228210449,-4.987017631530762,-7.117002010345459,-6.327030181884766,-5.210261344909668,-5.087191581726074,-6.468653678894043,-5.495510101318359,-6.7973175048828125,-5.973604679107666,-6.462975978851318,-5.000184535980225,-6.662664890289307,-8.74785041809082,-6.798003196716309,-6.183698654174805,-6.736487865447998,-8.975593566894531,-6.559561252593994,-6.678515434265137,-0.0372153781354427,-0.2238935977220535,-0.1179457679390907,-0.5836387872695923,-7.16679573059082,-8.975788116455078
4.0,-3.2913613319396973,-4.031667232513428,-6.165040016174316,-1.7909777164459229,-1.357019066810608,-2.572657823562622,-5.104496002197266,-4.823378086090088,-6.659835815429688,-4.11032772064209,-0.7086260914802551,-4.976202011108398,-3.2975165843963623,-3.023448944091797,-7.087401866912842,-1.5719256401062012,-1.2803090810775757,-2.5306506156921387,-2.629007339477539,-4.39792537689209,-8.702194213867188,-3.450826644897461,-2.760540723800659,-1.7861310243606567,-2.317277431488037,-3.817972898483277,-8.023893356323242,-3.595548152923584,-2.2636258602142334,-2.1034960746765137,-2.130861759185791,-3.414886236190796,-8.282282829284668,-4.346958637237549,-1.8001481294631958,-2.5626378059387207,-4.283661842346191,-1.83181381225586,-7.587404727935791,-8.448266983032227,-6.004796028137207,-5.35032844543457,-9.523043632507324,-8.720102310180664,-3.7393994331359854,-3.718652486801148,-7.326720237731934,-7.87874698638916,-4.865292549133301,-3.6826016902923584,-7.296309471130371,-8.392120361328125,-5.082356929779053,-3.863117933273315,-6.973045825958252,-7.982810020446777,-5.468349933624268,-2.6026451587677,-7.1259942054748535,-7.042718887329102,-0.1172937899827957,-0.0118205156177282,-0.3568741381168365,-3.261998653411865,-4.089893341064453,-4.970217227935791
5.0,-3.766749382019043,-4.704997539520264,-6.287482261657715,-2.894320249557495,-1.1431442499160769,-3.6152751445770255,-6.387696266174316,-5.472404003143311,-5.591364860534668,-1.169373631477356,-1.6331146955490112,-1.0571261644363403,-8.714957237243652,-8.049147605895996,-6.412752151489258,-1.685781478881836,-4.032647609710693,-0.3661765456199646,-8.522713661193848,-7.970190048217773,-7.511372089385986,-2.043530941009521,-4.6553168296813965,-0.2590861022472381,-8.522713661193848,-7.970190048217773,-7.511372089385986,-2.043530941009521,-4.6553168296813965,-0.2590861022472381,-8.391772270202637,-7.9783220291137695,-7.370502948760986,-1.972611904144287,-4.746853351593018,-0.3483615219593048,-5.433680534362793,-3.112144708633423,-7.80487585067749,-8.182753562927246,-5.471659660339356,-7.084832191467285,-5.928979873657227,-5.211065292358398,-6.817734718322754,-10.46025562286377,-6.237635612487793,-5.788796424865723,-6.950252056121826,-10.931352615356444,-6.490035533905029,-6.618004322052002,-6.950252056121826,-10.931352615356444,-6.490035533905029,-6.618004322052002,-6.94387674331665,-10.586044311523438,-6.499434471130371,-6.562007427215576,-0.4688192009925842,-0.429823487997055,-17.09157371520996,-21.516616821289062,-21.516616821289062,-25.710561752319336
6.0,-3.49969220161438,-4.348567485809326,-6.628705024719238,-2.663662910461426,-1.4408782720565796,-3.2122583389282227,-4.111917495727539,-3.813285827636719,-6.9758405685424805,-1.5191423892974854,-1.303705096244812,-2.323248147964477,-4.5482683181762695,-4.814126491546631,-7.4944658279418945,-3.1669092178344727,-2.8699567317962646,-0.5569867491722107,-6.278161525726318,-6.900713920593262,-7.84474515914917,-3.0714104175567627,-3.656712770462036,-0.2919629514217376,-7.194588661193848,-7.840115547180176,-7.690596580505371,-2.647952079772949,-5.190724849700928,-0.6500805616378784,-6.317316055297852,-7.895293712615967,-7.273387908935547,-2.5380289554595947,-4.827282428741455,-0.4276811778545379,-4.882747650146484,-2.209954023361206,-7.995063304901123,-8.23842716217041,-4.252635955810547,-4.135533332824707,-6.6724629402160645,-7.049499988555908,-5.1847429275512695,-6.62814998626709,-6.4819440841674805,-6.391737461090088,-6.5014424324035645,-9.060916900634766,-6.650457859039307,-6.524165153503418,-5.629565238952637,-7.213666915893555,-6.453833103179932,-8.291570663452148,-5.4543046951293945,-7.426491260528564,-6.443291187286377,-7.986599922180176,-2.4492321014404297,-4.080577850341797,-36.327598571777344,-36.35408020019531,-32.86975860595703,-39.270652770996094
8.0,-4.164881706237793,-4.402390956878662,-7.827297687530518,-4.334636211395264,-1.586704969406128,-5.523250102996826,-2.747093677520752,-2.903517007827759,-6.159696578979492,-1.823415994644165,-1.5056685209274292,-2.073435068130493,-3.4301505088806152,-4.48345422744751,-7.420994281768799,-2.100564479827881,-2.9755783081054688,-1.9292482137680047,-5.772051811218262,-6.468074321746826,-8.715689659118652,-1.7461509704589844,-3.2994706630706787,-0.2955074906349182,-7.565595149993896,-7.214943408966064,-6.958338737487793,-1.2096376419067385,-3.437976837158203,-0.7784204483032227,-7.196611404418945,-7.874022483825684,-7.771112442016602,-2.1179637908935547,-5.370957374572754,-0.2710895836353302,-5.6582560539245605,-3.64010238647461,-8.896690368652344,-8.4627046585083,-3.414217233657837,-2.695085287094116,-7.924854278564453,-7.872977256774902,-3.99509859085083,-3.7498700618743896,-7.428301811218262,-9.865845680236816,-5.730917930603027,-7.965816497802734,-6.066756248474121,-7.235118389129639,-6.608538627624512,-8.94042682647705,-5.611348628997803,-5.227076530456543,-6.381707191467285,-6.76894474029541,-6.922914981842041,-7.813720226287842,-0.719964325428009,-0.7945627570152283,-0.5811445713043213,-1.7454551458358765,-0.513102114200592,-37.859745025634766
7.0,-4.627967357635498,-5.21672248840332,-7.468815803527832,-3.1627938747406006,-2.097474336624145,-3.827396154403688,-5.500312328338623,-5.732234477996826,-7.053704738616943,-1.2852920293807983,-2.7748067378997803,-0.615465521812439,-5.0899200439453125,-6.120842456817627,-6.3980913162231445,-2.8174705505371094,-3.3881912231445312,-0.2403908818960189,-5.8349609375,-5.839158535003662,-6.491696357727051,-2.3892085552215576,-4.01605224609375,-0.3981845378875732,-6.728240489959717,-6.905962944030762,-7.2964558601379395,-2.2626235485076904,-4.492774486541748,-0.3296133875846863,-6.823641300201416,-7.442150115966797,-7.152602672576904,-2.503669261932373,-4.573640823364258,-0.4396243393421173,-6.300714492797852,-3.4959068298339844,-8.421213150024414,-8.756865501403809,-5.873245716094971,-6.52769136428833,-6.121069431304932,-6.350045204162598,-6.222051620483398,-7.279706954956055,-6.670444488525391,-7.053437232971191,-5.9488725662231445,-7.752203941345215,-6.6280717849731445,-7.317481517791748,-6.67832612991333,-8.981164932250977,-6.527249813079834,-7.622876167297363,-6.722310543060303,-7.95743989944458,-6.189907550811768,-7.129624843597412,-0.7767200469970703,-4.877284526824951,-11.40244483947754,-29.459735870361328,-31.96979522705078,-31.99176406860352
10.0,-3.722620248794556,-4.876326560974121,-6.586033821105957,-3.3629274368286133,-1.9333107471466064,-4.032169342041016,-4.453934192657471,-4.501243591308594,-6.76619291305542,-1.4875092506408691,-0.785959005355835,-1.9823784828186035,-4.412500858306885,-4.587481498718262,-6.807517528533936,-1.6926082372665403,-1.4295285940170288,-1.156866431236267,-6.386188983917236,-5.748142719268799,-7.58004903793335,-3.1547579765319824,-2.7706096172332764,-1.5101591348648071,-7.190174102783203,-6.757054805755615,-7.984940528869629,-2.5218629837036133,-3.477987766265869,-0.952773094177246,-7.306258678436279,-7.057174682617188,-8.096611022949219,-2.607203722000122,-3.506242036819458,-1.1278164386749268,-5.658199310302734,-2.9974427223205566,-8.12541389465332,-8.608076095581055,-5.212368488311768,-4.539997577667236,-7.695947647094727,-7.097489356994629,-4.998598575592041,-5.038024425506592,-5.639009475708008,-5.408886909484863,-6.517359256744385,-7.262413501739502,-6.112119674682617,-5.668365478515625,-6.777688026428223,-8.827301979064941,-6.245574951171875,-5.821648120880127,-6.938766956329346,-8.100285530090332,-6.555267333984375,-6.3493523597717285,-1.071497917175293,-0.3174262642860412,-2.622061014175415,-11.46907901763916,-12.491447448730469,-17.01852035522461
