,agent0_koala,agent1_koala,agent2_koala,agent3_koala,agent4_koala,agent5_koala
0,-8.9609375,-12.5234375,-12.796875,-12.8828125,-13.328125,-11.8828125
1,-10.0625,-14.8203125,-15.2578125,-12.96875,-12.984375,-14.4453125
2,-8.8125,-13.6640625,-13.0546875,-13.0390625,-13.171875,-14.7109375
3,-9.1640625,-8.8828125,-8.125,-9.40625,-9.4140625,-8.7421875
4,-8.8828125,-12.7109375,-13.1328125,-12.3515625,-11.6484375,-12.4296875
5,-9.1484375,-13.6328125,-10.1953125,-10.6796875,-9.5,-10.390625
6,-9.6484375,-12.15625,-11.0703125,-14.0078125,-14.828125,-13.15625
7,-8.2734375,-11.1796875,-11.03125,-10.53125,-10.1875,-11.8828125
8,-10.6640625,-13.6796875,-13.625,-11.3671875,-18.34375,-14.03125
9,-8.296875,-13.8125,-11.59375,-12.1015625,-10.6875,-11.4296875
10,-8.7890625,-13.9609375,-13.9453125,-15.6015625,-15.53125,-15.921875
11,-9.28125,-12.390625,-9.9921875,-10.6328125,-10.3828125,-10.4375
12,-9.546875,-11.2890625,-12.890625,-12.8046875,-11.09375,-11.3203125
13,-9.546875,-11.921875,-14.203125,-12.203125,-12.75,-12.6171875
14,-8.9609375,-11.859375,-11.4375,-11.625,-13.3203125,-13.1953125
15,-7.93359375,-10.78125,-9.7734375,-11.4765625,-10.7578125,-11.8046875
16,-9.5234375,-12.8046875,-12.2109375,-13.015625,-11.8515625,-12.5078125
17,-8.3671875,-13.3671875,-13.0390625,-13.6171875,-10.78125,-11.5078125
18,-8.984375,-13.828125,-12.9296875,-14.15625,-12.390625,-11.46875
19,-9.8984375,-12.8359375,-11.4921875,-10.6328125,-10.6484375,-11.5546875
