,agent0_koala,agent1_koala,agent2_koala,agent3_koala,agent4_koala,agent5_koala
0,-7.12109375,-10.203125,-10.1796875,-11.21875,-12.0390625,-12.1328125
1,-7.36328125,-9.9140625,-9.5234375,-8.5703125,-8.796875,-11.7734375
2,-7.00390625,-9.6953125,-11.265625,-10.296875,-10.8671875,-10.671875
3,-7.32421875,-9.78125,-12.4453125,-12.390625,-12.3671875,-12.25
4,-8.046875,-10.875,-10.53125,-9.40625,-9.484375,-12.4296875
5,-6.03125,-9.6796875,-9.28125,-9.28125,-9.296875,-10.734375
6,-8.734375,-9.03125,-9.6640625,-11.8125,-11.3828125,-13.203125
7,-5.859375,-8.9140625,-9.3671875,-9.90625,-10.1328125,-9.703125
8,-6.90234375,-10.46875,-10.3203125,-9.84375,-8.875,-11.7421875
9,-7.73828125,-12.265625,-10.890625,-11.9140625,-13.46875,-13.3125
10,-6.99609375,-10.9140625,-11.84375,-10.1171875,-10.59375,-10.4296875
11,-7.53125,-11.0078125,-9.84375,-9.2734375,-9.4375,-10.578125
12,-7.5859375,-9.6875,-11.921875,-10.796875,-12.1484375,-13.6015625
13,-7.1640625,-11.96875,-12.1640625,-11.609375,-14.40625,-14.5234375
14,-8.1171875,-11.015625,-11.0390625,-11.328125,-11.859375,-10.8203125
15,-8.984375,-9.390625,-10.328125,-14.546875,-14.171875,-13.453125
16,-7.06640625,-11.7578125,-9.8828125,-11.046875,-13.3828125,-13.453125
17,-6.48046875,-12.203125,-9.4296875,-10.484375,-12.8125,-14.7421875
18,-5.9609375,-9.171875,-8.9453125,-10.1640625,-9.0703125,-10.6328125
19,-6.69921875,-10.8125,-11.6953125,-12.046875,-12.546875,-11.296875
