,agent0_orangutan,agent1_orangutan,agent2_orangutan,agent3_orangutan,agent4_orangutan,agent5_orangutan
0,-9.0859375,-10.40625,-9.8671875,-9.6171875,-9.9140625,-9.6015625
1,-10.75,-10.6953125,-9.3828125,-9.1796875,-9.3203125,-9.6328125
2,-10.625,-11.2890625,-10.2734375,-10.625,-9.8203125,-9.921875
3,-9.3515625,-11.4375,-9.84375,-9.90625,-9.2578125,-10.15625
4,-9.453125,-9.9765625,-9.078125,-8.84375,-10.2890625,-9.9921875
5,-11.125,-10.2578125,-8.796875,-8.8203125,-9.28125,-8.0546875
6,-9.734375,-10.046875,-10.28125,-10.6484375,-10.4296875,-10.359375
7,-9.9453125,-11.40625,-10.984375,-11.0390625,-11.4453125,-10.25
8,-9.1640625,-9.84375,-10.2109375,-9.5234375,-9.765625,-11.015625
9,-10.1796875,-9.953125,-9.203125,-11.1484375,-11.4296875,-10.3125
10,-9.0546875,-10.6015625,-9.484375,-9.0546875,-8.796875,-9.328125
11,-10.4375,-10.7109375,-9.5234375,-9.5859375,-9.0390625,-9.40625
12,-8.578125,-10.1171875,-10.328125,-9.5703125,-9.3359375,-9.7890625
13,-8.96875,-11.5390625,-11.3359375,-10.9453125,-10.171875,-11.640625
14,-9.0078125,-9.8671875,-9.390625,-9.765625,-9.328125,-9.984375
15,-11.2734375,-10.171875,-10.203125,-9.8046875,-7.3125,-8.1796875
16,-11.09375,-8.703125,-8.78125,-9.078125,-8.8828125,-9.921875
17,-8.25,-10.3984375,-10.4375,-9.6796875,-9.125,-9.8984375
18,-7.8828125,-9.6171875,-9.3359375,-9.1015625,-10.015625,-9.546875
19,-13.8203125,-11.4140625,-10.984375,-10.8359375,-10.0703125,-10.0
