,agent0_penguin,agent1_penguin,agent2_penguin,agent3_penguin,agent4_penguin,agent5_penguin
0,-8.9375,-7.81640625,-8.0859375,-8.7109375,-10.40625,-9.0625
1,-7.6640625,-8.328125,-7.8046875,-7.5390625,-7.5,-6.74609375
2,-7.9296875,-7.1875,-6.70703125,-6.578125,-6.46875,-7.31640625
3,-6.66796875,-7.0390625,-7.1171875,-7.67578125,-7.09765625,-8.171875
4,-6.953125,-7.07421875,-8.15625,-7.34765625,-6.1484375,-6.84765625
5,-8.75,-8.2890625,-9.1484375,-8.8125,-9.375,-7.0859375
6,-7.08984375,-7.09765625,-6.82421875,-7.48828125,-6.91796875,-7.51953125
7,-5.25390625,-9.4296875,-6.890625,-6.9453125,-6.5546875,-5.6953125
8,-7.87109375,-8.140625,-9.0234375,-9.5546875,-10.2421875,-9.421875
9,-4.72265625,-8.0078125,-7.28125,-6.69140625,-7.32421875,-8.0859375
10,-6.859375,-7.62109375,-8.25,-8.9609375,-7.015625,-7.3515625
11,-5.14453125,-8.1640625,-7.28515625,-7.6484375,-7.0546875,-6.51953125
12,-9.9375,-8.4609375,-9.4921875,-9.078125,-9.859375,-10.640625
13,-5.34765625,-7.2265625,-7.125,-7.828125,-7.05078125,-7.44140625
14,-6.4140625,-7.0625,-7.63671875,-8.7421875,-9.953125,-8.8046875
15,-5.859375,-7.92578125,-7.5625,-6.46484375,-6.1875,-6.3515625
16,-7.2109375,-7.83984375,-6.91796875,-8.1640625,-8.890625,-8.46875
17,-8.578125,-7.90234375,-9.1484375,-8.9453125,-9.125,-7.33984375
18,-5.9140625,-7.65234375,-7.921875,-8.859375,-8.671875,-7.46875
19,-8.703125,-7.31640625,-8.203125,-8.390625,-8.15625,-7.55078125
