,agent0_lion,agent1_lion,agent2_lion,agent3_lion,agent4_lion,agent5_lion
0,-0.5170280337333679,-10.599016189575195,-10.970129013061523,-12.893202781677246,-11.67989730834961,-11.214256286621094
1,-1.0495874881744385,-8.137937545776367,-9.453269004821776,-9.540301322937012,-10.204248428344728,-11.240428924560549
2,-1.0377010107040403,-6.905606746673584,-8.31533432006836,-11.501208305358888,-10.223228454589844,-11.435819625854492
4,-1.1042418479919434,-3.6040520668029785,-12.387778282165527,-10.163143157958984,-9.219515800476074,-10.971638679504396
3,-0.872090756893158,-10.919018745422363,-11.572676658630373,-11.086766242980955,-10.94058609008789,-11.422870635986328
5,-2.1128153800964355,-2.4673471450805664,-12.167726516723633,-11.631016731262209,-11.631016731262209,-12.439312934875488
7,-2.2239110469818115,-9.327486991882324,-9.69858455657959,-9.373716354370115,-9.075227737426758,-10.262155532836914
6,-1.87615966796875,-10.54075527191162,-10.347469329833984,-9.953572273254396,-9.953572273254396,-11.652572631835938
15,-0.7994840145111084,-4.846407413482666,-11.370872497558594,-10.218704223632812,-10.175631523132324,-10.984347343444824
8,-1.475080490112305,-11.410221099853516,-11.378085136413574,-10.749016761779783,-12.264776229858398,-11.510300636291504
9,-1.1477488279342651,-1.9822379350662231,-9.94346809387207,-10.002553939819336,-8.492691993713379,-10.344159126281738
14,-0.8874742984771729,-1.2128973007202148,-12.116896629333496,-10.30057144165039,-10.882755279541016,-11.39889907836914
10,-1.568577766418457,-3.673552513122559,-8.275819778442383,-11.149015426635742,-11.033432006835938,-11.777204513549805
12,-1.2718013525009155,-12.08493995666504,-10.988210678100586,-10.936829566955566,-10.637901306152344,-12.531412124633787
11,-0.7931101322174072,-8.27656078338623,-9.480403900146484,-9.425437927246094,-9.403639793395996,-10.276351928710938
13,-1.958146333694458,-11.622868537902832,-9.059152603149414,-10.127373695373535,-9.02004337310791,-8.82107925415039
16,-1.2362382411956787,-10.011999130249023,-9.902138710021973,-9.91791534423828,-9.187938690185549,-11.16994857788086
17,-1.0055444240570068,-10.67637825012207,-11.768312454223633,-9.572640419006348,-10.7330904006958,-11.057064056396484
18,-1.6062942743301392,-3.802756547927856,-11.617759704589844,-10.175788879394531,-9.970610618591309,-10.83559513092041
19,-2.477975845336914,-2.5672457218170166,-10.351872444152832,-10.89289665222168,-11.059982299804688,-11.511024475097656
