,agent0_panda,agent1_panda,agent2_panda,agent3_panda,agent4_panda,agent5_panda
0,-1.157595157623291,-5.751699447631836,-7.088921070098877,-6.3481292724609375,-5.834506988525391,-5.921603202819824
1,-1.981293797492981,-5.982220649719238,-5.678918361663818,-6.118102073669434,-6.7191314697265625,-6.604997158050537
2,-1.5347243547439575,-6.78052282333374,-6.366138458251953,-6.437413215637207,-6.562737941741943,-6.818726062774658
3,-1.156949520111084,-5.911466598510742,-6.620139122009277,-6.794987678527832,-6.863772869110107,-6.269372463226318
5,-1.118980050086975,-3.499556541442871,-4.882967948913574,-4.798215389251709,-5.614661693572998,-5.818759441375732
7,-2.646248340606689,-5.257961273193359,-6.151803016662598,-5.413599014282227,-5.50425386428833,-5.811251163482666
6,-1.7218209505081177,-6.354750633239746,-5.72821855545044,-6.054002285003662,-6.748352527618408,-6.8515625
8,-2.225440502166748,-5.733551979064941,-5.30787467956543,-5.911497116088867,-6.246188163757324,-5.850820541381836
9,-1.8640180826187127,-4.07066535949707,-3.43923568725586,-4.552325248718262,-4.715700149536133,-4.700723171234131
10,-1.392459750175476,-4.362231254577637,-4.384632110595703,-4.714531421661377,-3.692705631256104,-4.615074157714844
11,-2.1852288246154785,-5.755983829498291,-6.426865100860596,-7.533355712890625,-6.924685001373291,-6.032181739807129
13,-2.2088382244110107,-4.883094310760498,-5.991422653198242,-7.227527141571045,-7.263962745666504,-7.274388790130615
12,-1.8677918910980225,-4.854508876800537,-5.605893135070801,-6.064212322235107,-5.983767986297607,-6.708437442779541
14,-1.2666791677474976,-5.6501898765563965,-6.264749526977539,-6.4673686027526855,-6.912876605987549,-7.071862697601318
23,-2.169971704483032,-5.186093330383301,-6.849649906158447,-6.299311637878418,-6.308498382568359,-6.822505950927734
16,-1.0093131065368652,-2.436796903610229,-4.0533528327941895,-5.086320400238037,-4.541667461395264,-5.86002779006958
17,-0.8174494504928589,-4.986480712890625,-6.165271759033203,-5.729952812194824,-6.185072898864746,-6.821134567260742
18,-0.7456290125846863,-6.968315601348877,-7.6331071853637695,-7.108034610748291,-6.922172546386719,-6.452319145202637
19,-5.960048675537109,-9.91667938232422,-5.725430488586426,-5.005838394165039,-4.996179580688477,-5.415057182312012
4,-1.1152082681655884,-4.659680843353272,-3.628549575805664,-4.627968311309815,-4.222107887268066,-4.486734390258789
22,-1.4036884307861328,-6.250786781311035,-6.113393306732178,-6.629142761230469,-6.104418277740479,-6.1213908195495605
21,-1.5724762678146362,-6.337182521820068,-5.167433261871338,-6.389398097991943,-6.284547805786133,-6.9642534255981445
15,-1.265772581100464,-4.988459587097168,-7.300642490386963,-6.054084777832031,-6.248448371887207,-6.629079818725586
20,-1.2997844219207764,-6.602123737335205,-6.268625259399414,-6.849651336669922,-6.241027355194092,-6.160092353820801
