,agent0_panda,agent1_panda,agent2_panda,agent3_panda,agent4_panda,agent5_panda
0,0.5572916666666666,0.1510416666666666,0.0104166666666666,0.0104166666666666,0.0260416666666666,0.0572916666666666
1,0.3125,0.0625,0.3697916666666667,0.3697916666666667,0.015625,0.453125
2,0.4635416666666667,0.0416666666666666,0.078125,0.0,0.0,0.1614583333333333
3,0.5,0.0572916666666666,0.0416666666666666,0.0,0.0052083333333333,0.0833333333333333
4,0.390625,0.2604166666666667,0.0572916666666666,0.0989583333333333,0.03125,0.2239583333333333
5,0.5572916666666666,0.171875,0.0260416666666666,0.1927083333333333,0.0572916666666666,0.15625
6,0.3854166666666667,0.0208333333333333,0.0208333333333333,0.1875,0.0052083333333333,0.25
7,0.4166666666666667,0.1770833333333333,0.0104166666666666,0.0416666666666666,0.0208333333333333,0.0208333333333333
8,0.2291666666666666,0.0208333333333333,0.0104166666666666,0.0729166666666666,0.0052083333333333,0.15625
9,0.421875,0.015625,0.109375,0.3333333333333333,0.015625,0.421875
10,0.2916666666666667,0.0885416666666666,0.0208333333333333,0.0208333333333333,0.5,0.0885416666666666
11,0.3802083333333333,0.1145833333333333,0.1145833333333333,0.0520833333333333,0.0364583333333333,0.1145833333333333
12,0.3489583333333333,0.125,0.1510416666666666,0.0260416666666666,0.1354166666666666,0.0572916666666666
13,0.1614583333333333,0.0208333333333333,0.0052083333333333,0.015625,0.0,0.0260416666666666
14,0.2864583333333333,0.0677083333333333,0.0208333333333333,0.0677083333333333,0.0104166666666666,0.1666666666666666
15,0.578125,0.0520833333333333,0.0572916666666666,0.28125,0.0208333333333333,0.1458333333333333
16,0.4166666666666667,0.5833333333333334,0.0260416666666666,0.0260416666666666,0.1614583333333333,0.0416666666666666
17,0.6145833333333334,0.078125,0.0104166666666666,0.0729166666666666,0.0052083333333333,0.28125
18,0.5625,0.0052083333333333,0.0,0.0,0.0,0.0
19,0.1666666666666666,0.125,0.0520833333333333,0.2083333333333333,0.046875,0.03125
