,agent0_kangaroo,agent1_kangaroo,agent2_kangaroo,agent3_kangaroo,agent4_kangaroo,agent5_kangaroo
0,0.15625,0.3697916666666667,0.390625,0.0,0.0,0.0
1,0.21875,0.1770833333333333,0.0104166666666666,0.0,0.0052083333333333,0.0
2,0.0833333333333333,0.1770833333333333,0.015625,0.140625,0.0052083333333333,0.0
3,0.1354166666666666,0.3229166666666667,0.0052083333333333,0.0,0.0052083333333333,0.0
4,0.1458333333333333,0.0885416666666666,0.2239583333333333,0.0,0.0,0.0
5,0.0208333333333333,0.3645833333333333,0.078125,0.0260416666666666,0.0520833333333333,0.0416666666666666
6,0.1927083333333333,0.0677083333333333,0.0104166666666666,0.0,0.0052083333333333,0.0
7,0.0729166666666666,0.0625,0.0052083333333333,0.0,0.0,0.0
8,0.2083333333333333,0.0,0.0178571428571428,0.0,0.0,0.0
9,0.1547619047619047,0.1607142857142857,0.0357142857142857,0.0,0.0059523809523809,0.0
10,0.0357142857142857,0.0595238095238095,0.0059523809523809,0.0119047619047619,0.0,0.0
11,0.125,0.0059523809523809,0.0,0.0,0.0,0.0
12,0.1607142857142857,0.0416666666666666,0.2142857142857142,0.1071428571428571,0.0,0.0
13,0.0952380952380952,0.119047619047619,0.0,0.0059523809523809,0.0,0.0
14,0.1428571428571428,0.0297619047619047,0.0,0.0,0.0,0.0
15,0.1964285714285714,0.0357142857142857,0.0,0.0892857142857142,0.0,0.0059523809523809
16,0.1785714285714285,0.2142857142857142,0.0059523809523809,0.0,0.0059523809523809,0.0
17,0.0952380952380952,0.0,0.0,0.0,0.0,0.0
18,0.1607142857142857,0.0119047619047619,0.0059523809523809,0.0059523809523809,0.0,0.0
19,0.1904761904761904,0.0,0.0,0.0,0.0,0.005952380952380952
