,agent0_panda,agent1_panda,agent2_panda,agent3_panda,agent4_panda,agent5_panda
0,-1.8359375,-7.1953125,-7.4609375,-7.40625,-7.98046875,-8.5078125
1,-2.79296875,-6.89453125,-7.5703125,-6.734375,-7.48828125,-8.9375
2,-4.45703125,-9.6875,-8.71875,-7.625,-8.2109375,-7.3125
3,-3.12890625,-7.7421875,-8.046875,-8.5078125,-8.9140625,-8.21875
4,-2.2421875,-8.03125,-7.234375,-8.1171875,-6.92578125,-8.53125
5,-2.068359375,-6.58203125,-6.55859375,-6.44140625,-6.4765625,-8.1328125
6,-4.59765625,-8.7109375,-9.4296875,-7.8203125,-7.75,-8.78125
7,-2.046875,-7.54296875,-6.81640625,-7.9296875,-6.5703125,-6.671875
8,-2.30859375,-6.25,-7.11328125,-7.94921875,-6.4765625,-8.890625
9,-4.0078125,-9.5078125,-7.94140625,-7.21484375,-9.3203125,-9.421875
10,-2.748046875,-7.98046875,-7.7734375,-6.71875,-7.00390625,-7.62890625
11,-3.98046875,-7.87109375,-7.578125,-8.2890625,-8.015625,-7.47265625
12,-11.578125,-8.2421875,-8.421875,-7.5078125,-8.4140625,-8.6328125
13,-3.91796875,-8.4453125,-7.875,-7.1875,-9.5,-10.0234375
14,-1.8720703125,-8.828125,-7.3046875,-8.34375,-7.9296875,-7.81640625
15,-6.765625,-8.6796875,-8.0234375,-8.890625,-10.1953125,-8.921875
16,-2.591796875,-9.453125,-7.9296875,-7.7578125,-8.8046875,-9.25
17,-1.572265625,-7.77734375,-7.75,-8.5078125,-9.8046875,-11.03125
18,-1.400390625,-5.62890625,-7.11328125,-6.3671875,-6.53515625,-7.80859375
19,-2.283203125,-7.39453125,-7.59375,-9.8046875,-9.0625,-7.59765625
