,agent0_elephant,agent1_elephant,agent2_elephant,agent3_elephant,agent4_elephant,agent5_elephant
0,-2.568359375,-5.73046875,-6.69921875,-6.0078125,-5.9765625,-6.01171875
1,-3.76171875,-4.67578125,-6.37109375,-6.3515625,-6.3515625,-6.59375
2,-3.26953125,-4.0546875,-6.109375,-6.109375,-6.109375,-6.83984375
3,-3.337890625,-6.1484375,-6.484375,-6.5703125,-6.4453125,-7.015625
4,-2.3046875,-2.986328125,-6.59375,-6.96484375,-5.765625,-5.859375
5,-2.4375,-2.7421875,-1.919921875,-5.95703125,-5.94921875,-6.23046875
6,-2.65234375,-4.88671875,-5.55078125,-5.1953125,-5.32421875,-6.12109375
7,-4.83203125,-8.234375,-7.796875,-7.21484375,-7.1640625,-7.546875
8,-4.29296875,-5.10546875,-4.484375,-6.0,-5.5625,-5.9609375
9,-3.5703125,-6.6796875,-6.3671875,-5.91796875,-5.6015625,-5.95703125
10,-2.630859375,-4.1328125,-5.50390625,-6.890625,-6.76953125,-5.61328125
11,-3.58984375,-5.6484375,-3.7734375,-2.818359375,-3.103515625,-5.515625
12,-2.837890625,-7.3359375,-6.19921875,-6.1875,-6.328125,-6.87890625
13,-2.708984375,-3.986328125,-6.61328125,-6.01953125,-5.578125,-5.66796875
14,-4.15625,-6.9453125,-7.0390625,-5.93359375,-5.609375,-5.8828125
15,-2.638671875,-7.16015625,-7.1015625,-6.03125,-5.52734375,-6.015625
16,-2.703125,-5.59375,-5.9609375,-5.7109375,-6.48828125,-6.84375
17,-4.19140625,-6.52734375,-6.7578125,-6.21484375,-5.53515625,-6.68359375
18,-2.732421875,-6.5,-6.75390625,-6.75390625,-6.75390625,-7.4140625
19,-4.25,-4.54296875,-5.6640625,-5.27734375,-5.84375,-5.40234375
