,agent0_penguin,agent1_penguin,agent2_penguin,agent3_penguin,agent4_penguin,agent5_penguin
0,-6.6640625,-7.15234375,-8.203125,-9.1328125,-9.6484375,-8.65625
1,-6.90234375,-7.79296875,-7.62109375,-8.6015625,-6.859375,-7.18359375
2,-5.140625,-7.8671875,-8.7265625,-8.03125,-8.4609375,-9.046875
3,-5.72265625,-7.61328125,-6.6015625,-6.72265625,-7.55859375,-6.1171875
4,-6.93359375,-8.234375,-10.140625,-8.359375,-8.0859375,-8.4921875
5,-4.4765625,-9.03125,-8.8671875,-8.828125,-8.515625,-7.26171875
6,-5.2734375,-7.8515625,-6.82421875,-6.58984375,-7.69140625,-7.6328125
7,-5.80859375,-6.81640625,-6.0625,-5.23046875,-5.84765625,-4.4921875
8,-3.462890625,-7.09765625,-6.52734375,-6.33984375,-7.47265625,-7.89453125
9,-4.01171875,-7.85546875,-7.6484375,-7.4296875,-7.65625,-7.71875
10,-3.7734375,-6.46875,-6.2578125,-6.38671875,-7.078125,-7.68359375
11,-5.06640625,-7.69140625,-7.04296875,-6.60546875,-6.75390625,-5.953125
12,-6.96875,-8.609375,-9.9765625,-9.2109375,-8.96875,-7.58984375
13,-4.61328125,-7.55078125,-8.7734375,-7.55859375,-7.72265625,-7.58203125
14,-4.2109375,-8.1953125,-7.5390625,-7.5859375,-7.43359375,-7.69921875
15,-8.9765625,-7.453125,-7.359375,-8.0859375,-8.2890625,-8.8359375
16,-3.935546875,-8.890625,-8.28125,-7.98828125,-7.60546875,-8.15625
17,-3.859375,-7.046875,-7.78125,-8.3359375,-8.84375,-8.140625
18,-4.890625,-6.98828125,-6.58984375,-6.33984375,-6.29296875,-6.125
19,-3.9453125,-6.7890625,-6.80859375,-7.45703125,-7.4609375,-5.8671875
