,agent0_penguin,agent1_penguin,agent2_penguin,agent3_penguin,agent4_penguin,agent5_penguin
0,-0.8378230333328247,-3.944375514984131,-1.738624930381775,-6.76332426071167,-8.304717063903809,-8.73598575592041
1,-2.621123790740967,-4.641688823699951,-6.081197261810303,-5.459261417388916,-8.996397018432617,-7.176497936248779
2,-3.216238260269165,-4.633248329162598,-8.110477447509766,-8.943917274475098,-9.777687072753906,-8.300311088562012
3,-1.7448872327804563,-6.642755508422852,-7.500633239746094,-9.284425735473633,-10.279099464416504,-8.777600288391113
5,-1.6955201625823977,-5.64045000076294,-8.159948348999023,-7.922167778015137,-7.611501693725586,-5.149356365203857
7,-1.9762533903121948,-3.538745403289795,-3.926208972930908,-7.8249430656433105,-8.47498607635498,-8.211480140686035
6,-1.89047920703888,-6.491595268249512,-8.031188011169434,-7.21984338760376,-8.416523933410645,-8.405224800109863
8,-2.1402475833892822,-5.110592365264893,-4.700992584228516,-8.414758682250977,-9.630972862243652,-7.570115566253662
9,-2.09659481048584,-4.395364761352539,-8.510007858276367,-9.377384185791016,-10.31686305999756,-8.673530578613281
10,-1.7055257558822632,-4.007813453674316,-8.622987747192383,-9.952678680419922,-10.569942474365234,-8.322122573852539
11,-1.9591809511184688,-4.260111808776856,-4.793117046356201,-8.499332427978516,-8.928783416748047,-7.796706676483154
13,-2.1643388271331787,-5.441027641296387,-8.722672462463379,-8.711532592773438,-7.603397369384766,-5.877000331878662
12,-2.389021158218384,-4.8713698387146,-5.3088202476501465,-4.24138069152832,-6.502294063568115,-5.390506744384766
14,-2.93045973777771,-4.037518501281738,-3.7852303981781006,-6.112699508666992,-5.445145130157471,-4.192475318908691
23,-1.760803461074829,-4.867180824279785,-8.271500587463379,-7.527276515960693,-8.56318187713623,-7.542824268341064
16,-2.000337839126587,-4.881947994232178,-8.784492492675781,-8.754178047180176,-9.795931816101074,-8.441523551940918
17,-1.5086877346038818,-3.7360854148864746,-8.54742431640625,-9.456361770629885,-9.626343727111816,-8.647699356079102
18,-2.18105411529541,-5.778703689575195,-7.691479206085205,-7.133394241333008,-8.082087516784668,-7.062485218048096
19,-1.6890196800231934,-4.514843463897705,-6.127013206481934,-7.806768417358398,-8.356284141540527,-7.58780574798584
4,-2.157728433609009,-3.6390676498413086,-4.457666873931885,-8.406614303588867,-9.377833366394045,-8.217647552490234
22,-1.758952498435974,-5.717756271362305,-9.190783500671388,-9.058712005615234,-8.802591323852539,-7.704633235931396
21,-2.387115001678467,-2.414823055267334,-7.907254695892334,-8.001632690429688,-7.690673351287842,-7.239739894866943
15,-1.5920027494430542,-3.253255844116211,-7.666736125946045,-7.627658367156982,-9.207984924316406,-6.892077922821045
20,-2.631053924560547,-4.444828033447266,-3.8020758628845215,-7.293447494506836,-8.1184663772583,-5.807576656341553
