,agent0_orangutan,agent1_orangutan,agent2_orangutan,agent3_orangutan,agent4_orangutan,agent5_orangutan
0,-8.337804794311523,-5.488553524017334,-7.07907772064209,-8.00979995727539,-7.564028263092041,-6.884080410003662
1,-8.4085111618042,-5.833942890167236,-6.017517566680908,-6.580906391143799,-7.048845291137695,-5.994670391082764
2,-8.059255599975586,-5.754858493804932,-5.649531841278076,-5.445252895355225,-6.02102518081665,-6.074219226837158
3,-7.704649925231934,-6.838245391845703,-6.153904438018799,-6.6500773429870605,-6.728179454803467,-6.558841705322266
5,-8.282870292663574,-5.010505199432373,-3.5243492126464844,-5.935733795166016,-5.968268871307373,-5.550742149353027
7,-8.271490097045898,-6.387021064758301,-5.724686622619629,-7.372998714447021,-7.040101051330566,-6.057155132293701
6,-8.979084014892578,-6.241703510284424,-6.603199481964111,-6.546523571014404,-7.57171630859375,-7.838613510131836
8,-8.254006385803223,-5.657802581787109,-6.518622875213623,-4.680970668792725,-6.987932205200195,-6.782450675964356
9,-9.396646499633787,-5.385671138763428,-6.102603912353516,-6.601698398590088,-7.960842132568359,-8.029677391052246
10,-8.561470985412598,-6.176652431488037,-5.845932483673096,-4.838475704193115,-7.101700305938721,-6.84724235534668
11,-8.867199897766113,-7.444528579711914,-6.591860771179199,-7.0622639656066895,-6.913060665130615,-6.720896244049072
13,-8.266645431518555,-6.5145111083984375,-6.70607852935791,-8.101662635803223,-7.2031755447387695,-6.922096252441406
12,-7.890135288238525,-7.044349670410156,-5.260792255401611,-7.650233268737793,-7.886903762817383,-7.159591674804688
14,-8.409584999084473,-5.76537036895752,-5.638160705566406,-7.331755638122559,-6.754280090332031,-6.121238708496094
23,-8.32901382446289,-7.523733139038086,-6.131096839904785,-5.712451934814453,-7.585829734802246,-6.208829879760742
16,-8.231449127197266,-6.164741039276123,-6.053364276885986,-6.711084365844727,-6.998603820800781,-6.214315891265869
17,-7.992955684661865,-6.901298999786377,-7.389163494110107,-7.163930892944336,-7.223788261413574,-6.9724602699279785
18,-7.524209976196289,-5.927357196807861,-7.481126308441162,-7.469376087188721,-7.496241569519043,-6.737031936645508
19,-8.700146675109863,-6.547019004821777,-5.551163196563721,-6.87863826751709,-6.8584818840026855,-6.85941219329834
4,-7.660331726074219,-5.637763977050781,-4.5456366539001465,-7.08820915222168,-7.63539457321167,-7.074817657470703
22,-7.745429039001465,-6.18566370010376,-6.265487194061279,-6.476975440979004,-7.753309726715088,-7.180874347686768
21,-8.285857200622559,-7.305239200592041,-7.465555191040039,-7.465555191040039,-7.638047218322754,-7.043023109436035
15,-8.499058723449707,-4.088569164276123,-3.4684627056121826,-7.25514554977417,-7.536681175231934,-5.81875467300415
20,-8.733405113220215,-6.793791770935059,-6.690863609313965,-7.655431270599365,-6.385587215423584,-5.246971607208252
