,agent0_elephant,agent1_elephant,agent2_elephant,agent3_elephant,agent4_elephant,agent5_elephant
0,-5.51171875,-6.77734375,-6.80859375,-5.88671875,-5.78125,-6.33984375
1,-5.36328125,-7.75390625,-6.8828125,-6.43359375,-6.80859375,-5.65625
2,-3.982421875,-7.52734375,-7.01953125,-6.890625,-6.89453125,-6.9921875
3,-2.71484375,-7.33203125,-6.55078125,-6.21875,-5.67578125,-5.18359375
4,-3.330078125,-4.70703125,-5.98828125,-5.171875,-5.1796875,-5.3046875
5,-3.89453125,-6.50390625,-5.8828125,-5.89453125,-5.2109375,-5.64453125
6,-2.173828125,-6.453125,-6.0,-5.95703125,-5.15234375,-5.0234375
7,-3.869140625,-7.12890625,-5.84375,-6.05859375,-6.328125,-6.859375
8,-2.82421875,-5.640625,-5.8671875,-5.4453125,-5.84765625,-5.6015625
9,-4.5859375,-7.421875,-6.3046875,-6.2734375,-6.17578125,-6.5
10,-4.0859375,-6.9375,-6.80859375,-5.17578125,-4.93359375,-5.6875
11,-2.888671875,-7.99609375,-7.57421875,-7.55859375,-7.60546875,-7.296875
12,-4.2109375,-8.921875,-6.8828125,-6.73046875,-6.45703125,-6.26171875
13,-3.427734375,-6.24609375,-4.84765625,-5.44140625,-5.8203125,-5.8203125
14,-3.025390625,-7.5859375,-5.921875,-5.93359375,-5.93359375,-5.8359375
15,-3.390625,-4.8828125,-10.765625,-7.75,-7.66796875,-7.484375
16,-3.015625,-6.64453125,-6.04296875,-6.12890625,-5.94921875,-7.07421875
17,-6.6953125,-5.4921875,-6.66796875,-5.6640625,-5.703125,-6.39453125
18,-3.791015625,-5.64453125,-6.78515625,-6.9375,-7.04296875,-7.20703125
19,-4.19921875,-7.34375,-5.63671875,-5.9765625,-6.609375,-5.4453125
