,agent0_elephant,agent1_elephant,agent2_elephant,agent3_elephant,agent4_elephant,agent5_elephant
0,-4.53125,-5.73046875,-6.09765625,-6.30078125,-5.796875,-6.33984375
1,-4.35546875,-6.41796875,-6.9375,-5.046875,-5.7421875,-5.65625
2,-3.361328125,-6.390625,-6.24609375,-6.2421875,-6.23828125,-6.9921875
3,-2.521484375,-6.25390625,-6.61328125,-4.1875,-5.0625,-5.18359375
4,-2.15625,-3.5546875,-6.17578125,-5.34765625,-5.61328125,-5.3046875
5,-2.822265625,-5.81640625,-5.76171875,-5.75,-4.9765625,-5.64453125
6,-2.3046875,-6.1875,-5.1953125,-4.84375,-4.57421875,-5.0234375
7,-3.013671875,-6.640625,-6.23828125,-6.14453125,-6.14453125,-6.859375
8,-2.44921875,-4.22265625,-5.66015625,-4.83203125,-5.23046875,-5.6015625
9,-3.900390625,-7.10546875,-5.80078125,-5.80078125,-5.80078125,-6.5
10,-3.97265625,-6.265625,-6.625,-5.015625,-4.4921875,-5.6875
11,-3.138671875,-7.1796875,-6.83984375,-6.73046875,-6.94140625,-7.296875
12,-3.955078125,-7.03125,-6.20703125,-5.94921875,-6.3515625,-6.26171875
13,-2.744140625,-6.0,-4.77734375,-5.37890625,-5.47265625,-5.8203125
14,-2.361328125,-6.6640625,-5.71875,-5.78515625,-5.78515625,-5.8359375
15,-2.81640625,-3.4921875,-11.1328125,-6.71875,-7.19140625,-7.484375
16,-2.427734375,-5.0703125,-6.140625,-5.625,-6.3515625,-7.07421875
17,-3.0390625,-4.5,-5.7890625,-5.546875,-5.390625,-6.39453125
18,-3.326171875,-4.6171875,-5.68359375,-5.68359375,-5.69921875,-7.20703125
19,-3.21875,-7.078125,-5.3515625,-5.6328125,-5.98046875,-5.4453125
