,agent0_elephant,agent0_dolphin,agent0_panda,agent0_lion,agent0_kangaroo,agent0_penguin,agent0_giraffe,agent0_chimpanzee,agent0_koala,agent0_orangutan,agent1_elephant,agent1_dolphin,agent1_panda,agent1_lion,agent1_kangaroo,agent1_penguin,agent1_giraffe,agent1_chimpanzee,agent1_koala,agent1_orangutan,agent2_elephant,agent2_dolphin,agent2_panda,agent2_lion,agent2_kangaroo,agent2_penguin,agent2_giraffe,agent2_chimpanzee,agent2_koala,agent2_orangutan,agent3_elephant,agent3_dolphin,agent3_panda,agent3_lion,agent3_kangaroo,agent3_penguin,agent3_giraffe,agent3_chimpanzee,agent3_koala,agent3_orangutan,agent4_elephant,agent4_dolphin,agent4_panda,agent4_lion,agent4_kangaroo,agent4_penguin,agent4_giraffe,agent4_chimpanzee,agent4_koala,agent4_orangutan,agent5_elephant,agent5_dolphin,agent5_panda,agent5_lion,agent5_kangaroo,agent5_penguin,agent5_giraffe,agent5_chimpanzee,agent5_koala,agent5_orangutan
0,-6.4609375,-5.8359375,-9.34375,-6.21875,-8.1953125,-7.77734375,-5.703125,-8.0546875,-9.421875,-10.3984375,-6.3046875,-4.5234375,-8.3515625,-6.3203125,-8.046875,-6.796875,-6.1484375,-7.765625,-8.1953125,-8.7265625,-7.671875,-4.28125,-10.296875,-11.5078125,-11.875,-12.3515625,-9.953125,-7.5859375,-10.203125,-9.015625,-6.85546875,-3.509765625,-9.8359375,-10.90625,-11.8046875,-12.109375,-9.609375,-6.78515625,-10.3359375,-8.34375,-6.328125,-3.03125,-9.2421875,-10.640625,-11.8671875,-10.9453125,-9.78125,-6.859375,-9.796875,-7.9140625,-5.91015625,-3.248046875,-8.7109375,-9.5859375,-10.7734375,-10.1171875,-8.6953125,-6.34765625,-9.7734375,-7.734375
1,-5.734375,-5.4140625,-8.78125,-6.21875,-8.171875,-7.38671875,-5.2734375,-7.671875,-9.1953125,-9.9765625,-6.3203125,-5.6875,-9.15625,-8.34375,-10.0703125,-9.8671875,-8.2578125,-9.4296875,-9.5390625,-10.0234375,-5.265625,-3.814453125,-8.328125,-9.90625,-11.0625,-10.2890625,-8.3125,-6.171875,-9.3046875,-7.61328125,-5.97265625,-4.77734375,-9.2421875,-10.171875,-11.0625,-11.09375,-8.3046875,-6.48046875,-9.34375,-8.1796875,-5.9375,-4.3203125,-9.015625,-10.03125,-10.8359375,-10.2890625,-8.6484375,-6.578125,-8.515625,-7.98046875,-5.80859375,-4.48828125,-10.421875,-10.5703125,-11.78125,-11.390625,-8.875,-6.37109375,-10.5703125,-8.515625
2,-6.29296875,-5.17578125,-9.6796875,-6.60546875,-8.265625,-7.1171875,-6.00390625,-7.83984375,-9.1640625,-10.46875,-7.1015625,-3.478515625,-9.359375,-11.3515625,-11.8515625,-10.640625,-9.8515625,-7.9609375,-9.859375,-8.1328125,-6.74609375,-3.46484375,-9.234375,-10.9375,-11.890625,-11.3203125,-9.734375,-7.37890625,-10.0546875,-8.171875,-6.4921875,-3.4921875,-9.2265625,-10.8125,-11.5,-11.21875,-9.5859375,-7.171875,-9.8671875,-8.1015625,-5.65625,-2.810546875,-8.609375,-10.203125,-11.734375,-10.2734375,-9.6015625,-6.671875,-9.3359375,-7.40625,-6.640625,-3.6953125,-10.0546875,-10.4921875,-11.8203125,-11.953125,-9.546875,-6.765625,-10.453125,-8.4453125
3,-5.1171875,-4.578125,-8.4375,-5.125,-7.53125,-6.5234375,-4.671875,-6.78125,-8.90625,-9.5625,-5.734375,-3.376953125,-8.0546875,-9.4609375,-9.0078125,-9.0625,-7.5859375,-7.078125,-8.3359375,-8.1171875,-6.6328125,-3.599609375,-9.6796875,-11.1796875,-12.15625,-11.8828125,-9.5703125,-7.109375,-10.1796875,-8.171875,-7.01953125,-3.93359375,-10.1953125,-10.3515625,-11.25,-11.953125,-9.0078125,-6.73046875,-9.890625,-8.8359375,-7.02734375,-3.759765625,-10.015625,-11.015625,-12.3125,-12.359375,-9.828125,-7.14453125,-10.265625,-8.5703125,-6.70703125,-3.92578125,-10.2578125,-10.671875,-11.625,-12.328125,-9.3671875,-6.87890625,-10.3203125,-8.5390625
4,-6.41796875,-4.97265625,-9.8828125,-6.35546875,-8.4921875,-7.63671875,-5.45703125,-8.1015625,-9.53125,-10.7265625,-7.1171875,-3.0390625,-9.1484375,-11.3359375,-11.546875,-11.6484375,-9.6953125,-8.078125,-9.6484375,-8.15625,-6.55859375,-3.28515625,-9.125,-11.078125,-11.828125,-11.6640625,-9.8046875,-7.44921875,-9.8046875,-7.92578125,-6.59765625,-3.50390625,-9.015625,-11.5390625,-12.4375,-11.3671875,-10.2890625,-7.42578125,-10.1015625,-7.7265625,-5.5859375,-3.017578125,-7.9296875,-10.203125,-11.515625,-9.59375,-9.6015625,-6.6328125,-9.015625,-7.19921875,-5.59765625,-2.91796875,-9.296875,-11.3046875,-12.7265625,-11.3125,-10.3203125,-6.96484375,-11.03125,-7.91015625
5,-6.3671875,-5.1953125,-9.1953125,-5.9375,-7.96875,-7.80078125,-5.2265625,-7.828125,-9.5,-10.15625,-7.45703125,-5.58984375,-8.6796875,-7.87109375,-10.421875,-11.046875,-8.390625,-9.5703125,-9.234375,-9.703125,-7.99609375,-4.19140625,-10.015625,-12.453125,-13.8046875,-14.015625,-11.265625,-9.9921875,-10.671875,-9.1328125,-8.421875,-4.96875,-10.171875,-11.8125,-13.875,-15.1875,-11.203125,-10.6875,-10.4375,-9.0625,-8.203125,-4.26171875,-10.25,-12.9453125,-13.9765625,-14.0625,-11.5390625,-9.9453125,-10.78125,-8.890625,-8.3125,-5.140625,-11.0234375,-13.3515625,-14.3984375,-15.65625,-12.1015625,-10.3125,-11.9765625,-8.71875
6,-6.41796875,-4.48046875,-9.3125,-6.34765625,-8.1640625,-7.5625,-5.38671875,-8.0703125,-9.4921875,-10.234375,-8.203125,-4.1328125,-9.0703125,-11.4609375,-12.1328125,-12.7734375,-9.921875,-9.8203125,-10.0859375,-8.28125,-7.09375,-3.970703125,-10.109375,-12.203125,-12.8984375,-13.0625,-10.6875,-8.546875,-10.7734375,-8.640625,-6.63671875,-3.494140625,-9.671875,-11.59375,-12.4609375,-11.796875,-10.1328125,-7.80078125,-10.3671875,-8.296875,-7.4765625,-3.515625,-10.421875,-12.359375,-12.921875,-13.28125,-10.984375,-8.796875,-10.7890625,-8.9140625,-7.6796875,-4.0,-11.0234375,-13.15625,-13.5234375,-14.1328125,-11.2578125,-9.5,-11.578125,-9.625
7,-5.96875,-5.3125,-9.09375,-6.1015625,-7.8828125,-7.26953125,-5.5,-7.0078125,-9.25,-10.0234375,-5.87109375,-3.587890625,-7.58984375,-7.67578125,-7.91796875,-9.0625,-6.68359375,-6.66796875,-7.98828125,-8.640625,-7.16015625,-3.57421875,-9.7578125,-11.3828125,-12.46875,-12.453125,-9.8203125,-7.45703125,-10.34375,-8.421875,-6.90625,-3.396484375,-9.65625,-11.4921875,-12.1171875,-11.65625,-10.078125,-7.4453125,-10.171875,-8.5,-6.82421875,-3.17578125,-9.265625,-11.359375,-12.140625,-11.4375,-9.828125,-7.50390625,-10.1953125,-8.5546875,-6.49609375,-3.53515625,-10.4140625,-11.3203125,-12.40625,-12.1953125,-9.75,-6.76171875,-11.328125,-8.8359375
8,-6.5078125,-4.9921875,-9.6171875,-6.6171875,-8.4296875,-7.71484375,-5.890625,-7.98828125,-9.203125,-10.3515625,-8.71875,-5.0625,-10.6328125,-11.984375,-12.6171875,-14.40625,-10.140625,-8.6875,-10.2734375,-8.7890625,-7.6875,-4.484375,-10.859375,-12.765625,-13.75,-13.328125,-11.1640625,-8.4921875,-11.3984375,-8.8984375,-6.91015625,-4.07421875,-10.015625,-11.9375,-12.859375,-12.109375,-10.2890625,-7.87109375,-11.078125,-8.4609375,-6.88671875,-4.16015625,-9.6328125,-11.6484375,-12.5703125,-11.5546875,-10.3203125,-7.80078125,-10.296875,-8.1171875,-6.49609375,-4.02734375,-10.4921875,-12.1328125,-13.2421875,-12.4765625,-10.6484375,-7.79296875,-11.8359375,-8.5859375
9,-5.93359375,-5.01953125,-9.171875,-5.66015625,-7.96484375,-7.0234375,-5.28515625,-7.37890625,-8.90625,-10.0,-6.39453125,-4.73828125,-8.28125,-7.50390625,-8.453125,-7.90625,-6.70703125,-7.72265625,-8.8046875,-9.4453125,-6.6328125,-5.0703125,-8.7734375,-7.0546875,-8.8046875,-7.890625,-7.3984375,-7.6171875,-9.234375,-9.7109375,-7.3203125,-3.708984375,-9.8203125,-11.1953125,-11.8203125,-11.703125,-9.5546875,-7.4375,-10.265625,-8.65625,-6.96484375,-3.41796875,-8.8828125,-10.6484375,-11.2109375,-10.5546875,-9.65625,-6.79296875,-9.5234375,-8.0390625,-6.84765625,-3.50390625,-10.3359375,-11.328125,-12.609375,-12.046875,-10.0390625,-6.94140625,-11.4140625,-8.890625
