,0,1,2
0,7.445226290256162,6.204068652285805,8.27664898981022
1,7.382902507540546,7.561060820953755,9.292809005930454
2,7.560577392578125,8.49822167505192,7.522758365582816
3,7.511590972127793,7.356386662736724,8.74586438046226
4,7.635634980020644,9.464084784592254,8.7786362804944
5,7.763463165186629,8.478284852715987,10.05354267072074
6,7.100221585623825,8.06961946608145,9.23935552669477
7,7.991804666157011,9.07740184687361,8.894843700264074
8,7.633242826823947,9.27003838502908,9.4440069295183
9,7.49902137804635,8.892172767542586,9.431194027767903
10,7.712292188330542,9.046597007558317,7.627099249634561
11,7.427447734301603,6.677752881110469,9.86005107783064
12,7.545715727987169,8.464753993553451,8.344525206843509
13,7.200932184050354,7.652398167380804,9.452966644190536
14,7.064911612981482,7.823994788640662,9.746822939039786
15,7.292161381395557,7.007584388346611,9.11205918517294
16,7.731199455261231,8.065595889996878,9.034084339383282
17,7.280837969236736,8.939213581326642,9.835277383538742
18,7.400788961482953,8.239372436909736,8.833867060987256
19,7.7134665597843215,9.841580999350246,10.01983363236053
