,agent0_dolphin,agent1_dolphin,agent2_dolphin,agent3_dolphin,agent4_dolphin,agent5_dolphin
0,-6.7734375,-6.1796875,-6.078125,-6.21484375,-6.81640625,-5.22265625
1,-7.109375,-6.5234375,-7.53515625,-6.12890625,-5.625,-7.16015625
2,-8.4296875,-6.52734375,-6.9765625,-6.28515625,-6.1640625,-5.13671875
3,-4.46875,-5.9765625,-5.88671875,-5.51953125,-5.2890625,-5.84375
4,-12.796875,-7.0078125,-6.44921875,-6.890625,-5.84375,-5.9296875
5,-12.953125,-7.0859375,-6.72265625,-6.6328125,-7.70703125,-7.0
6,-6.171875,-6.9375,-6.30078125,-6.859375,-6.75,-8.28125
7,-7.578125,-6.421875,-7.01953125,-7.8984375,-6.7578125,-4.97265625
8,-5.609375,-5.640625,-5.6796875,-5.7578125,-5.98046875,-5.79296875
9,-5.0703125,-5.46875,-6.796875,-5.27734375,-4.90625,-5.6171875
10,-6.3359375,-5.4765625,-5.234375,-5.80859375,-7.8984375,-6.86328125
11,-5.41015625,-6.56640625,-5.02734375,-5.8125,-5.80078125,-6.4296875
12,-6.0078125,-6.125,-6.16015625,-6.06640625,-5.859375,-5.83984375
13,-3.314453125,-5.984375,-4.890625,-4.4296875,-4.48046875,-4.23046875
14,-3.296875,-6.19140625,-5.16015625,-5.5,-6.2109375,-6.359375
15,-4.05078125,-7.23046875,-6.22265625,-6.26171875,-6.74609375,-7.82421875
16,-6.5859375,-7.109375,-5.0078125,-5.1171875,-5.60546875,-6.5625
17,-4.578125,-7.04296875,-5.234375,-5.91015625,-6.05859375,-5.890625
18,-5.32421875,-5.78125,-5.28125,-3.140625,-3.859375,-4.13671875
19,-5.01171875,-4.71875,-5.03125,-4.23046875,-4.65234375,-4.76171875
