,agent0_penguin,agent1_penguin,agent2_penguin,agent3_penguin,agent4_penguin,agent5_penguin
0,0.1319444444444444,0.5486111111111112,0.2777777777777778,0.0902777777777777,0.0347222222222222,0.0972222222222222
1,0.1458333333333333,0.2430555555555555,0.3333333333333333,0.0208333333333333,0.0277777777777777,0.0486111111111111
2,0.1944444444444444,0.2291666666666666,0.6180555555555556,0.4791666666666667,0.2569444444444444,0.3958333333333333
3,0.2013888888888889,0.0833333333333333,0.1111111111111111,0.0,0.0,0.0
4,0.25,0.2291666666666666,0.5486111111111112,0.5833333333333334,0.0208333333333333,0.1041666666666666
5,0.2291666666666666,0.0625,0.6041666666666666,0.1041666666666666,0.0972222222222222,0.0208333333333333
6,0.1666666666666666,0.0486111111111111,0.2847222222222222,0.2013888888888889,0.1597222222222222,0.0555555555555555
7,0.1388888888888889,0.2152777777777778,0.2013888888888889,0.0833333333333333,0.0138888888888888,0.0277777777777777
8,0.2083333333333333,0.4791666666666667,0.0138888888888888,0.0416666666666666,0.0555555555555555,0.3263888888888889
9,0.1527777777777778,0.2222222222222222,0.0833333333333333,0.0,0.0069444444444444,0.1805555555555555
10,0.0972222222222222,0.0069444444444444,0.0625,0.0347222222222222,0.0,0.0069444444444444
11,0.1458333333333333,0.2222222222222222,0.1458333333333333,0.0694444444444444,0.1944444444444444,0.2638888888888889
12,0.0972222222222222,0.3194444444444444,0.1875,0.1319444444444444,0.125,0.5555555555555556
13,0.125,0.2083333333333333,0.0833333333333333,0.0208333333333333,0.0,0.0416666666666666
14,0.2013888888888889,0.3333333333333333,0.2222222222222222,0.2777777777777778,0.2916666666666667,0.5138888888888888
15,0.2361111111111111,0.1111111111111111,0.0069444444444444,0.0208333333333333,0.0138888888888888,0.6527777777777778
16,0.2708333333333333,0.1666666666666666,0.0972222222222222,0.0902777777777777,0.0902777777777777,0.3055555555555556
17,0.2222222222222222,0.3541666666666667,0.0833333333333333,0.0138888888888888,0.0555555555555555,0.2361111111111111
18,0.1736111111111111,0.1944444444444444,0.0833333333333333,0.0694444444444444,0.0694444444444444,0.125
19,0.1319444444444444,0.2847222222222222,0.6527777777777778,0.4236111111111111,0.0555555555555555,0.4861111111111111
