,0,1,2
0,7.90124360338042,7.431262202202519,9.555685323401342
1,8.129084036621867,8.951854249495494,9.047638422326196
3,8.196233131312116,9.2368788248376,9.619422596315797
2,8.073296153394482,8.886472670639618,9.55173599870899
4,8.079081757460969,8.579959739009036,9.310367321062692
5,7.80010824565646,8.32920950636079,8.675020850459232
6,7.965109516095511,9.256243273578113,8.687362105936943
7,8.212722184386434,7.63619502828091,9.109187092358551
8,7.765475603900378,7.196095768409439,9.802788002883332
9,8.105718962753876,8.160528226441976,9.147820757612395
10,7.917161084428618,8.880917100061344,9.498761312267447
11,8.041505753239498,8.733407476883901,8.490136496628388
12,8.037900630130043,9.463607730141169,8.789369875268092
13,8.122294131411781,8.657630423050893,9.913853558407554
14,7.835077379926851,8.096851276445992,9.4579684559303
15,7.844904520541807,8.72014136736906,9.472900617575345
16,7.837464745437042,8.522903884211672,9.077194380458398
17,7.760820835451536,7.628415532655354,9.377681650089311
18,7.931741067427623,8.133695867997181,8.57801463694512
19,7.70440481403206,8.091767991947222,9.132511148573476
