,0,1,2
0,0.7151898734177216,0.7291139240506329,0.7481012658227848
1,0.7227848101265822,0.7468354430379747,0.7443037974683544
3,0.7215189873417721,0.7443037974683544,0.759493670886076
2,0.7139240506329114,0.7481012658227848,0.7481012658227848
4,0.7126582278481013,0.7506329113924051,0.7556962025316456
5,0.7164556962025317,0.7253164556962025,0.7341772151898734
6,0.720253164556962,0.7506329113924051,0.7278481012658228
7,0.7278481012658228,0.7240506329113924,0.7240506329113924
8,0.7253164556962025,0.7468354430379747,0.7556962025316456
9,0.7189873417721518,0.7227848101265822,0.7379746835443038
10,0.710126582278481,0.7278481012658228,0.7430379746835443
11,0.7189873417721518,0.7291139240506329,0.7177215189873418
12,0.7227848101265822,0.7455696202531645,0.7215189873417721
13,0.720253164556962,0.7455696202531645,0.7481012658227848
14,0.7139240506329114,0.7367088607594937,0.7316455696202532
15,0.7215189873417721,0.7430379746835443,0.7468354430379747
16,0.710126582278481,0.7367088607594937,0.7354430379746836
17,0.720253164556962,0.7367088607594937,0.7632911392405063
18,0.7177215189873418,0.7265822784810126,0.730379746835443
19,0.7151898734177216,0.7265822784810126,0.7468354430379747
