,agent0_dolphin,agent1_dolphin,agent2_dolphin,agent3_dolphin,agent4_dolphin,agent5_dolphin
0,-1.244140625,-1.2265625,-1.4072265625,-2.25,-3.52734375,-4.015625
1,-1.630859375,-3.115234375,-3.73828125,-3.751953125,-3.203125,-3.833984375
2,-1.9296875,-2.93359375,-3.5703125,-4.171875,-3.580078125,-3.458984375
3,-2.107421875,-4.42578125,-4.9375,-4.109375,-2.859375,-3.236328125
4,-1.8154296875,-4.1484375,-3.29296875,-3.736328125,-3.21484375,-4.01953125
5,-2.080078125,-2.90234375,-3.60546875,-3.107421875,-3.068359375,-3.21484375
6,-2.966796875,-3.693359375,-2.900390625,-2.841796875,-2.841796875,-4.41796875
7,-1.7919921875,-1.033203125,-1.4892578125,-3.353515625,-3.072265625,-3.341796875
8,-1.9814453125,-3.21484375,-2.9609375,-2.91796875,-3.271484375,-3.73828125
9,-2.353515625,-4.70703125,-3.177734375,-3.177734375,-3.177734375,-3.916015625
10,-1.7861328125,-4.015625,-3.63671875,-3.033203125,-2.818359375,-2.978515625
11,-1.97265625,-2.66015625,-4.18359375,-4.5703125,-3.6484375,-3.435546875
12,-2.296875,-4.03515625,-3.291015625,-2.9765625,-3.66015625,-3.99609375
13,-1.7041015625,-3.05078125,-2.173828125,-2.3046875,-2.783203125,-3.52734375
14,-2.255859375,-4.19140625,-3.5,-3.34765625,-3.0703125,-3.986328125
15,-2.4296875,-3.248046875,-3.10546875,-3.1875,-3.91796875,-4.1953125
16,-2.236328125,-3.208984375,-2.92578125,-2.162109375,-2.1875,-2.6484375
17,-1.87890625,-3.720703125,-3.55078125,-4.0625,-3.65234375,-4.11328125
18,-1.640625,-3.361328125,-3.40625,-3.923828125,-2.99609375,-3.875
19,-2.34375,-3.953125,-3.978515625,-3.115234375,-2.822265625,-3.3828125
