,agent0_giraffe,agent1_giraffe,agent2_giraffe,agent3_giraffe,agent4_giraffe,agent5_giraffe
0,-6.4140625,-12.765625,-12.21875,-10.1171875,-10.546875,-11.109375
1,-4.234375,-11.9609375,-13.328125,-10.6640625,-9.8828125,-11.1328125
2,-5.94140625,-10.8359375,-11.7578125,-10.5390625,-10.84375,-10.8671875
3,-4.0078125,-9.8046875,-10.3828125,-9.5703125,-10.34375,-9.6953125
4,-6.58203125,-11.546875,-10.71875,-10.6015625,-10.84375,-10.6328125
5,-5.83203125,-10.71875,-10.9921875,-11.3828125,-10.953125,-10.46875
6,-5.10546875,-10.421875,-11.765625,-10.140625,-10.765625,-9.796875
7,-4.1953125,-11.6953125,-11.8671875,-10.5625,-10.046875,-9.859375
8,-6.109375,-10.6875,-10.015625,-10.265625,-10.828125,-11.1015625
9,-3.9609375,-11.3671875,-10.4453125,-10.1015625,-9.8203125,-9.7109375
10,-7.75,-12.1484375,-11.15625,-11.4140625,-12.0234375,-10.8671875
11,-3.740234375,-9.234375,-8.7890625,-9.46875,-8.5625,-8.9609375
12,-4.50390625,-11.84375,-10.609375,-11.2265625,-11.078125,-8.8203125
13,-3.064453125,-10.796875,-9.7421875,-10.1015625,-8.8984375,-9.515625
14,-4.51171875,-10.8046875,-10.171875,-10.6015625,-9.5703125,-10.7578125
15,-5.29296875,-10.4765625,-10.8671875,-11.015625,-10.359375,-10.9296875
16,-4.82421875,-12.3203125,-11.4765625,-10.9765625,-11.703125,-10.3984375
17,-5.8515625,-11.1953125,-11.5625,-11.71875,-10.7890625,-10.515625
18,-4.0859375,-9.078125,-8.5390625,-8.578125,-8.5703125,-9.6640625
19,-4.921875,-11.046875,-9.5390625,-10.375,-9.9765625,-10.046875
