,agent0_panda,agent1_panda,agent2_panda,agent3_panda,agent4_panda,agent5_panda
1,-6.500514984130859,-10.327651023864746,-10.451777458190918,-9.739901542663574,-10.263461112976074,-11.004523277282717
3,-6.409245491027832,-6.792829513549805,-8.578392028808594,-9.91086196899414,-10.052008628845217,-9.748828887939451
8,-6.460141658782959,-10.661094665527344,-11.345402717590332,-11.79136848449707,-11.178281784057615,-11.0772123336792
15,-6.936312675476074,-4.984127044677734,-9.754227638244627,-8.652119636535645,-8.790992736816406,-10.422452926635742
2,-5.425349712371826,-7.855679035186768,-10.792312622070312,-9.60381031036377,-9.2913179397583,-9.795785903930664
14,-5.033348560333252,-9.645675659179688,-9.316988945007324,-9.0679292678833,-8.663538932800293,-9.920889854431152
12,-5.377445220947266,-9.883294105529783,-9.339025497436523,-9.030718803405762,-9.47408676147461,-9.50457763671875
21,-7.425209045410156,-2.765395164489746,-7.7773051261901855,-6.749317169189453,-6.125832557678223,-7.376764297485352
23,-6.697282791137695,-7.488309860229492,-9.597492218017578,-9.724111557006836,-10.000848770141602,-10.644845008850098
9,-5.389273643493652,-7.207732200622559,-10.106853485107422,-10.88292407989502,-10.621015548706056,-11.089109420776367
11,-6.151862144470215,-9.725385665893556,-8.878249168395996,-9.611595153808594,-9.92665672302246,-9.595802307128906
10,-6.476779460906982,-8.760865211486816,-9.87845516204834,-9.52499771118164,-9.420371055603027,-9.461407661437988
20,-5.2475361824035645,-8.542780876159668,-9.527260780334473,-9.44555950164795,-9.797563552856444,-9.874771118164062
0,-6.822859287261963,-6.034435272216797,-5.020058155059815,-5.400822162628174,-8.86798095703125,-9.86233901977539
6,-4.981507301330566,-10.830599784851074,-10.392417907714844,-10.136568069458008,-10.083773612976074,-10.292868614196776
5,-5.790346622467041,-5.481106281280518,-8.549293518066406,-10.185108184814451,-10.429154396057127,-10.62342643737793
7,-5.936233997344971,-9.353605270385742,-9.635339736938477,-9.318493843078612,-9.55888557434082,-10.370081901550291
4,-5.944428443908691,-8.483612060546875,-9.693130493164062,-9.857880592346191,-9.376016616821287,-8.974513053894043
17,-3.6664938926696777,-1.7846958637237549,-7.761075019836426,-6.841745853424072,-7.148329257965088,-8.275548934936523
18,-5.854867458343506,-9.986279487609863,-9.722941398620604,-9.410442352294922,-9.072094917297363,-10.204671859741213
19,-7.457046031951904,-9.337793350219728,-10.566407203674316,-10.405425071716309,-10.331040382385254,-9.856766700744627
16,-5.778695583343506,-9.390750885009766,-9.498592376708984,-9.184264183044434,-9.048243522644045,-10.574176788330078
13,-5.693345546722412,-10.309088706970217,-9.450090408325195,-9.833134651184082,-9.448987007141112,-9.089710235595703
