,agent0_panda,agent1_panda,agent2_panda,agent3_panda,agent4_panda,agent5_panda
0,-5.791721820831299,-5.427055358886719,-4.679157257080078,-4.07494068145752,-7.854517459869385,-9.86233901977539
1,-5.046823501586914,-9.10218334197998,-10.005864143371582,-9.119306564331056,-10.005184173583984,-11.004523277282717
2,-5.4648261070251465,-6.6167192459106445,-10.06938362121582,-10.190217971801758,-9.50546169281006,-9.795785903930664
4,-5.094715595245361,-7.781318664550781,-9.25696849822998,-9.686549186706545,-9.395670890808104,-8.974513053894043
3,-4.949667930603027,-5.63999080657959,-7.239182949066162,-9.238059043884276,-8.416260719299316,-9.748828887939451
5,-5.847225666046143,-5.154764175415039,-7.573339462280273,-10.021305084228516,-9.336225509643556,-10.62342643737793
7,-5.272411346435547,-8.602563858032227,-9.67801284790039,-9.350903511047363,-9.46164608001709,-10.370081901550291
6,-4.818315029144287,-10.171070098876951,-9.73558521270752,-9.070913314819336,-10.249618530273438,-10.292868614196776
15,-6.043684005737305,-4.9804792404174805,-7.791626930236816,-8.445368766784668,-8.445368766784668,-10.422452926635742
14,-4.685365676879883,-8.957403182983398,-9.50383758544922,-8.525068283081055,-8.710289001464844,-9.920889854431152
8,-5.63584041595459,-9.074031829833984,-11.019549369812012,-11.287708282470703,-10.835930824279783,-11.0772123336792
9,-5.1347198486328125,-7.819568634033203,-8.838921546936035,-10.303098678588867,-9.076593399047852,-11.089109420776367
10,-5.961687088012695,-7.684288501739502,-8.53403091430664,-10.416537284851074,-9.782185554504396,-9.461407661437988
12,-5.406246185302734,-9.438651084899902,-9.244150161743164,-9.264163970947266,-9.32477569580078,-9.50457763671875
11,-4.862433433532715,-8.942410469055176,-8.037446022033691,-9.569226264953612,-9.64508056640625,-9.595802307128906
13,-5.928145885467529,-9.625056266784668,-9.23926067352295,-9.281349182128906,-8.865716934204102,-9.089710235595703
16,-5.243774890899658,-8.578503608703613,-8.601308822631836,-8.953454971313477,-8.822759628295898,-10.574176788330078
17,-4.768701076507568,-1.6280558109283447,-8.438700675964355,-7.074743747711182,-7.223370552062988,-8.275548934936523
18,-5.351830959320068,-8.897126197814941,-9.291038513183594,-9.252030372619627,-8.600898742675781,-10.204671859741213
19,-6.214351654052734,-8.699536323547363,-9.306392669677734,-9.390718460083008,-9.869244575500488,-9.856766700744629
