,agent0_penguin,agent1_penguin,agent2_penguin,agent3_penguin,agent4_penguin,agent5_penguin
1,-7.987288475036621,-12.495708465576172,-10.442014694213867,-10.310229301452637,-10.2338228225708,-11.00776195526123
3,-6.997292518615723,-10.643964767456056,-12.366868019104004,-12.314139366149902,-12.7990140914917,-10.799774169921877
8,-7.673134803771973,-13.455747604370115,-11.454460144042969,-11.294078826904297,-10.38360595703125,-10.874058723449709
2,-7.435477256774902,-7.970494270324707,-8.304349899291992,-8.456117630004883,-11.100324630737305,-11.38242530822754
14,-6.70477294921875,-7.235626220703125,-12.92392635345459,-12.0813627243042,-10.443633079528809,-12.055008888244627
12,-6.894327640533447,-12.77070426940918,-12.213951110839844,-11.670413970947266,-11.625104904174805,-12.764174461364746
21,-8.29405403137207,-12.631237030029297,-15.387035369873049,-14.023418426513672,-12.999210357666016,-14.03044891357422
23,-8.48448371887207,-8.585525512695312,-8.917713165283203,-10.985244750976562,-12.183271408081056,-10.706561088562012
9,-7.7988433837890625,-12.40126895904541,-12.611692428588867,-12.243128776550291,-11.419153213500977,-12.28883457183838
11,-7.404797554016113,-6.935581207275391,-11.70303440093994,-12.25852870941162,-12.17710304260254,-13.180907249450684
10,-7.180525302886963,-8.057778358459473,-10.122901916503906,-10.00545597076416,-9.890233993530272,-10.51430892944336
0,-7.965211391448975,-15.003195762634276,-14.414100646972656,-13.484911918640137,-11.201135635375977,-11.931344032287598
17,-7.912713050842285,-14.003079414367676,-12.21428680419922,-11.609436988830566,-11.581482887268066,-12.557973861694336
18,-8.035255432128906,-11.653656005859377,-12.413800239562988,-10.866961479187012,-10.300188064575195,-10.554978370666504
19,-7.822478294372559,-11.496112823486328,-10.1814546585083,-12.956483840942385,-13.176939010620115,-12.227520942687988
16,-8.28514289855957,-13.459918975830078,-11.635149955749512,-11.11709976196289,-11.345697402954102,-11.90505027770996
4,-7.610048770904541,-8.767534255981445,-6.836347579956055,-9.980448722839355,-9.971843719482422,-7.78912878036499
20,-6.896280288696289,-9.1146240234375,-11.127100944519045,-11.399548530578612,-9.874683380126951,-12.671696662902832
5,-8.411203384399414,-11.18237590789795,-11.423924446105955,-11.120311737060549,-10.842449188232422,-12.414766311645508
13,-8.933056831359863,-10.664190292358398,-14.045568466186523,-11.59917449951172,-11.169715881347656,-11.334930419921877
6,-7.070570468902588,-8.643681526184082,-10.124582290649414,-9.234676361083984,-9.125469207763672,-9.45810604095459
