,agent0_panda,agent1_panda,agent2_panda,agent3_panda,agent4_panda,agent5_panda
0,-1.8857421875,-6.9453125,-7.078125,-8.984375,-10.203125,-7.50390625
1,-1.955078125,-6.05078125,-6.40625,-7.26953125,-7.7890625,-9.0078125
2,-1.7587890625,-7.45703125,-5.75,-5.71484375,-5.703125,-7.68359375
3,-1.900390625,-8.5234375,-8.2421875,-7.20703125,-10.9453125,-10.2890625
4,-2.1796875,-5.12109375,-6.8515625,-7.3046875,-6.17578125,-6.9609375
5,-1.7998046875,-6.0625,-7.7578125,-7.91015625,-7.421875,-7.046875
6,-2.2265625,-5.64453125,-5.66796875,-5.66796875,-5.66796875,-9.03125
7,-2.341796875,-7.13671875,-9.03125,-9.203125,-10.1875,-9.734375
8,-1.494140625,-5.99609375,-6.5546875,-5.91015625,-6.25,-6.6875
9,-1.9482421875,-6.703125,-6.140625,-7.62890625,-7.50390625,-9.0390625
10,-1.8115234375,-5.0625,-6.13671875,-7.6640625,-6.98828125,-8.5
11,-2.1640625,-7.83203125,-6.19921875,-6.81640625,-7.73046875,-6.6171875
12,-2.171875,-6.7109375,-6.4453125,-7.26953125,-7.5625,-9.1796875
13,-1.4501953125,-4.96484375,-5.1796875,-5.11328125,-4.59375,-6.07421875
14,-2.0703125,-6.10546875,-6.9140625,-7.94921875,-7.58984375,-6.77734375
15,-1.90234375,-6.4296875,-7.42578125,-7.59375,-8.4375,-9.265625
16,-1.984375,-7.21875,-6.8515625,-7.671875,-7.59375,-8.5234375
17,-2.189453125,-6.078125,-5.3359375,-5.76171875,-8.078125,-7.421875
18,-1.6943359375,-8.0546875,-7.19921875,-7.203125,-7.22265625,-8.90625
19,-2.466796875,-6.44921875,-7.0,-6.421875,-7.171875,-7.67578125
