,agent0_penguin,agent1_penguin,agent2_penguin,agent3_penguin,agent4_penguin,agent5_penguin
0,-7.275813579559326,-7.883431434631348,-12.67005729675293,-11.427335739135742,-11.903276443481444,-12.294209480285645
1,-6.066657543182373,-12.00074577331543,-10.282720565795898,-11.33996868133545,-10.014012336730955,-12.28659725189209
2,-6.015330314636231,-12.351673126220703,-11.34372901916504,-10.72824001312256,-10.297411918640137,-11.592955589294434
4,-7.063648700714111,-11.47727108001709,-10.67677116394043,-10.937524795532228,-11.42266082763672,-11.408199310302734
3,-7.392861843109131,-12.304253578186035,-12.431478500366213,-12.821596145629885,-13.187029838562012,-13.638647079467772
5,-7.450985908508301,-10.73798942565918,-12.75648593902588,-11.201709747314451,-11.99822235107422,-12.058605194091797
7,-6.696688175201416,-10.681957244873049,-11.088736534118652,-9.05037784576416,-9.23113250732422,-10.254724502563477
6,-6.546048164367676,-7.023530960083008,-6.846083641052246,-10.281661033630373,-9.969392776489258,-11.412124633789062
8,-7.30451488494873,-8.980118751525879,-9.189475059509276,-9.212777137756348,-14.031401634216309,-12.912836074829102
15,-6.615227699279785,-8.75730037689209,-11.850457191467283,-10.791589736938477,-11.451522827148438,-13.040132522583008
9,-6.902074813842773,-11.618743896484377,-12.60836696624756,-12.034431457519531,-10.474225997924805,-12.986862182617188
14,-7.540907859802246,-12.1488037109375,-13.222512245178224,-11.47854995727539,-12.038780212402344,-12.652872085571287
10,-6.6002960205078125,-11.308732986450195,-13.41295051574707,-11.88002109527588,-12.259259223937988,-11.38235092163086
12,-7.58939266204834,-9.490147590637209,-12.121152877807615,-11.433205604553224,-10.958048820495604,-12.486186981201172
11,-6.643625736236572,-10.954395294189451,-10.634254455566406,-12.607439041137695,-12.607439041137695,-12.835744857788086
13,-6.264605522155762,-11.096755027770996,-10.654813766479492,-10.487436294555664,-9.777176856994627,-10.924221992492676
16,-8.23214054107666,-9.828723907470703,-12.528564453125,-10.273507118225098,-9.91245174407959,-11.846612930297852
17,-6.710160732269287,-8.014342308044434,-6.777531623840332,-14.64310359954834,-15.331605911254885,-13.263503074645996
18,-7.104108810424805,-10.374199867248535,-12.422298431396484,-10.303627014160156,-10.113777160644531,-11.466672897338867
19,-6.739968776702881,-12.96974754333496,-12.435811042785645,-10.613435745239258,-10.684475898742676,-12.440693855285645
