,agent0_panda,agent1_panda,agent2_panda,agent3_panda,agent4_panda,agent5_panda
0,-1.4441722631454468,-2.157032966613769,-5.690946102142334,-5.996728897094727,-4.743858337402344,-5.173065185546875
1,-1.4164905548095703,-1.484703779220581,-1.9060646295547483,-5.86995267868042,-5.6768293380737305,-6.033353805541992
2,-0.988661527633667,-2.134472846984864,-2.3092782497406006,-6.22799825668335,-6.468132972717285,-6.605156421661377
3,-2.679387331008911,-4.373370170593262,-6.999999523162842,-7.304765224456787,-7.25055980682373,-7.932255744934082
5,-3.2492711544036865,-2.9252095222473145,-4.213675498962402,-5.4233903884887695,-5.871440887451172,-5.798930168151856
7,-1.812042474746704,-2.566056966781616,-1.7908344268798828,-3.8403806686401367,-3.819131374359131,-4.1302876472473145
6,-1.810347557067871,-3.4204704761505127,-4.237370491027832,-4.144957542419434,-4.160680770874023,-5.21881103515625
8,-3.478931903839112,-2.8710525035858154,-4.927348613739014,-4.596694946289063,-5.508365154266357,-4.612888813018799
9,-0.8524864912033081,-1.792058348655701,-6.632101535797119,-6.398436069488525,-5.353445053100586,-6.934642791748047
10,-3.418653726577759,-2.011093616485596,-3.0657382011413574,-4.671181678771973,-6.653982639312744,-7.2963786125183105
11,-1.907495617866516,-1.7882486581802368,-4.833733558654785,-6.493539333343506,-7.170218467712402,-7.30156135559082
13,-1.118031620979309,-3.719303607940674,-5.662484169006348,-6.350594520568848,-5.986163139343262,-5.639908313751221
12,-1.5984238386154177,-5.20990514755249,-3.720611572265625,-6.843641757965088,-6.931957721710205,-7.1483001708984375
14,-1.4994089603424072,-1.959452986717224,-2.994363307952881,-4.898165702819824,-4.079728603363037,-4.057042121887207
23,-1.7747280597686768,-4.322786808013916,-3.6292319297790527,-3.488654136657715,-6.165197372436523,-5.649964809417725
16,-2.156876564025879,-3.4487245082855225,-5.893486022949219,-5.659276962280273,-5.477073192596436,-5.435082912445068
17,-0.9138356447219848,-2.109264373779297,-5.7259392738342285,-4.830669403076172,-5.496035099029541,-5.431283473968506
18,-1.543710231781006,-2.723440647125244,-5.649913787841797,-5.593869686126709,-5.723036289215088,-5.676382064819336
19,-2.197756767272949,-2.1489181518554688,-2.8490262031555176,-4.962789058685303,-5.037358283996582,-5.306267738342285
4,-3.030181646347046,-5.953707218170166,-4.626304626464844,-6.380875587463379,-6.109802722930908,-6.015925884246826
22,-1.9601719379425049,-6.463721752166748,-5.701160430908203,-5.56657075881958,-6.823675632476807,-6.563451290130615
21,-2.541012525558472,-4.945006847381592,-5.628856658935547,-5.628856658935547,-5.486344814300537,-5.589726448059082
15,-2.892575263977051,-2.477750778198242,-3.327910900115967,-5.230358600616455,-5.659740924835205,-4.4935221672058105
20,-2.2353763580322266,-1.7074286937713623,-1.7658251523971558,-3.5178592205047607,-3.177274465560913,-2.627854824066162
