,agent0_chimpanzee,agent1_chimpanzee,agent2_chimpanzee,agent3_chimpanzee,agent4_chimpanzee,agent5_chimpanzee
0,0.0520833333333333,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0052083333333333,0.0052083333333333,0.0
2,0.015625,0.0,0.0,0.0,0.0,0.0
3,0.0260416666666666,0.0052083333333333,0.0,0.0,0.0,0.0
4,0.0052083333333333,0.0,0.0,0.0,0.0,0.0
5,0.0208333333333333,0.0,0.0,0.0,0.0052083333333333,0.0
6,0.0833333333333333,0.015625,0.0,0.0,0.0,0.0
7,0.0729166666666666,0.0052083333333333,0.0052083333333333,0.0,0.0,0.0
8,0.0104166666666666,0.0,0.0,0.0,0.0,0.0
9,0.0104166666666666,0.0,0.0260416666666666,0.0,0.0,0.0
10,0.0052083333333333,0.0052083333333333,0.0,0.0,0.0,0.0
11,0.0416666666666666,0.0052083333333333,0.0,0.0,0.0,0.0052083333333333
12,0.015625,0.0,0.0,0.0,0.0,0.0052083333333333
13,0.0364583333333333,0.0,0.0052083333333333,0.0,0.0,0.0
14,0.0104166666666666,0.0,0.0,0.0,0.0,0.0
15,0.046875,0.0052083333333333,0.0,0.0,0.0,0.0
16,0.03125,0.0,0.0,0.0,0.0,0.0
17,0.0625,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0260416666666666,0.0,0.0,0.0,0.0,0.0
