,agent0_chimpanzee,agent1_chimpanzee,agent2_chimpanzee,agent3_chimpanzee,agent4_chimpanzee,agent5_chimpanzee
0,-4.4140625,-6.3515625,-8.7265625,-7.73046875,-8.3828125,-8.4921875
1,-6.12109375,-7.98046875,-6.96484375,-7.3125,-6.703125,-6.7421875
2,-5.10546875,-8.1328125,-7.61328125,-7.1484375,-7.51953125,-6.59375
3,-6.4921875,-6.875,-6.484375,-7.67578125,-7.4140625,-6.82421875
4,-4.6328125,-8.390625,-7.8984375,-7.62890625,-7.3515625,-7.71875
5,-5.3125,-5.875,-5.67578125,-7.26953125,-7.51953125,-7.94140625
6,-6.71875,-8.1640625,-8.984375,-7.96484375,-7.98046875,-7.98828125
7,-8.2890625,-9.9609375,-9.125,-8.1875,-7.9609375,-7.64453125
8,-5.3515625,-5.140625,-6.35546875,-7.453125,-7.41796875,-6.8984375
9,-4.77734375,-5.109375,-6.89453125,-6.80078125,-6.921875,-7.2421875
10,-5.265625,-5.29296875,-5.94921875,-7.46484375,-7.58203125,-7.24609375
11,-6.6484375,-5.06640625,-7.5546875,-7.28125,-7.4296875,-7.2421875
12,-5.0625,-7.1171875,-7.73828125,-7.47265625,-7.54296875,-7.90234375
13,-6.41015625,-8.9296875,-7.453125,-6.890625,-6.42578125,-6.359375
14,-6.97265625,-4.71875,-5.4765625,-6.578125,-6.859375,-6.73828125
15,-6.125,-9.28125,-7.58203125,-8.75,-7.28125,-7.31640625
16,-5.68359375,-7.375,-7.94921875,-7.68359375,-7.4453125,-6.62890625
17,-6.13671875,-7.48046875,-5.578125,-6.69921875,-6.921875,-7.0078125
18,-5.15625,-5.5625,-6.60546875,-7.9296875,-7.68359375,-7.7578125
19,-5.30859375,-6.2578125,-7.3203125,-7.10546875,-6.984375,-7.31640625
