,agent0_panda,agent1_panda,agent2_panda,agent3_panda,agent4_panda,agent5_panda
0,-3.1796875,-7.87890625,-6.93359375,-6.46484375,-7.8984375,-9.6953125
1,-3.388671875,-8.609375,-7.65625,-7.8984375,-7.69921875,-7.33203125
2,-3.265625,-5.18359375,-6.1484375,-5.9375,-7.171875,-7.2265625
3,-2.783203125,-6.80859375,-7.16015625,-7.75390625,-7.734375,-7.33203125
4,-2.5703125,-7.71875,-6.79296875,-8.7109375,-8.5703125,-10.3515625
5,-2.25,-7.484375,-7.7421875,-7.71875,-7.12890625,-9.5625
6,-2.361328125,-7.14453125,-6.515625,-6.109375,-6.109375,-9.1015625
7,-3.796875,-6.54296875,-7.79296875,-8.8359375,-7.90625,-9.6171875
8,-2.650390625,-8.6015625,-7.95703125,-8.1171875,-6.49609375,-8.5390625
9,-2.6484375,-7.7109375,-7.0234375,-7.00390625,-6.98046875,-7.90625
10,-2.474609375,-8.125,-7.60546875,-8.0859375,-8.6171875,-9.2890625
11,-3.609375,-8.0234375,-8.2890625,-8.8828125,-8.6171875,-8.40625
12,-3.271484375,-7.5703125,-6.34375,-6.31640625,-6.24609375,-8.8046875
13,-2.57421875,-7.265625,-7.73046875,-7.71875,-7.87109375,-7.11328125
14,-4.09765625,-7.3515625,-7.9375,-7.2890625,-6.7109375,-7.03125
15,-2.505859375,-7.8203125,-7.6640625,-8.046875,-9.953125,-9.171875
16,-3.169921875,-6.5078125,-9.375,-9.9453125,-8.1484375,-8.5546875
17,-2.822265625,-8.265625,-6.734375,-7.78125,-8.109375,-9.359375
18,-2.357421875,-8.4921875,-10.671875,-8.75,-7.19921875,-9.1640625
19,-2.87109375,-9.15625,-10.0,-10.484375,-9.796875,-9.671875
