,agent0_elephant,agent1_elephant,agent2_elephant,agent3_elephant,agent4_elephant,agent5_elephant
0,0.6770833333333334,0.3645833333333333,0.421875,0.1614583333333333,0.1145833333333333,0.15625
1,0.6770833333333334,0.140625,0.171875,0.0885416666666666,0.0052083333333333,0.0052083333333333
2,0.6614583333333334,0.7083333333333334,0.1510416666666666,0.0416666666666666,0.09375,0.0364583333333333
3,0.875,0.078125,0.0052083333333333,0.4791666666666667,0.1822916666666666,0.0416666666666666
4,0.6354166666666666,0.3697916666666667,0.0364583333333333,0.046875,0.0729166666666666,0.0
5,0.453125,0.4895833333333333,0.6197916666666666,0.0052083333333333,0.046875,0.1875
6,0.640625,0.1979166666666666,0.125,0.046875,0.0885416666666666,0.046875
7,0.546875,0.046875,0.0885416666666666,0.2291666666666666,0.0416666666666666,0.0
8,0.4739583333333333,0.53125,0.078125,0.0364583333333333,0.078125,0.0416666666666666
9,0.7083333333333334,0.5572916666666666,0.1666666666666666,0.0520833333333333,0.09375,0.1979166666666666
10,0.78125,0.15625,0.0,0.046875,0.0,0.0
11,0.6302083333333334,0.3072916666666667,0.6510416666666666,0.6666666666666666,0.0833333333333333,0.109375
12,0.4635416666666667,0.375,0.3541666666666667,0.2083333333333333,0.2239583333333333,0.1041666666666666
13,0.65625,0.4166666666666667,0.28125,0.1510416666666666,0.1302083333333333,0.171875
14,0.3645833333333333,0.7864583333333334,0.703125,0.0833333333333333,0.0416666666666666,0.0416666666666666
15,0.5677083333333334,0.1614583333333333,0.046875,0.0885416666666666,0.0104166666666666,0.0364583333333333
16,0.75,0.0520833333333333,0.109375,0.015625,0.109375,0.078125
17,0.46875,0.0833333333333333,0.0729166666666666,0.0885416666666666,0.0833333333333333,0.0052083333333333
18,0.671875,0.0885416666666666,0.2395833333333333,0.515625,0.0364583333333333,0.0052083333333333
19,0.65625,0.6145833333333334,0.0989583333333333,0.2291666666666666,0.0520833333333333,0.036458333333333336
