,agent0_penguin,agent1_penguin,agent2_penguin,agent3_penguin,agent4_penguin,agent5_penguin
0,-7.3515625,-7.16796875,-7.83984375,-10.1640625,-10.1328125,-8.78125
1,-8.0546875,-7.203125,-7.73046875,-7.79296875,-7.796875,-8.1796875
2,-5.87109375,-6.984375,-7.0859375,-7.8671875,-9.3828125,-7.890625
3,-6.5859375,-7.7890625,-8.734375,-8.796875,-8.953125,-8.6015625
4,-6.84375,-7.921875,-6.515625,-6.23828125,-6.6640625,-5.84375
5,-6.34375,-7.48828125,-8.4765625,-7.55859375,-7.69140625,-8.4921875
6,-8.1171875,-5.73828125,-8.2421875,-8.515625,-8.5625,-7.6953125
7,-7.35546875,-8.3125,-6.765625,-6.78515625,-7.3125,-7.35546875
8,-12.25,-6.08984375,-5.76953125,-6.2578125,-6.14453125,-7.33984375
9,-5.37109375,-7.5625,-6.69921875,-6.40234375,-6.2109375,-6.35546875
10,-5.359375,-6.453125,-8.078125,-7.53515625,-7.08984375,-7.7421875
11,-8.5234375,-7.0,-8.625,-8.4609375,-7.50390625,-6.9296875
12,-5.54296875,-6.03515625,-7.34765625,-7.59375,-8.4375,-7.95703125
13,-7.0390625,-8.9765625,-6.640625,-7.53125,-7.26953125,-7.80078125
14,-6.08203125,-7.046875,-8.2421875,-8.4375,-8.4765625,-9.140625
15,-7.5,-8.0546875,-7.9140625,-8.796875,-7.62109375,-8.3125
16,-6.60546875,-8.03125,-8.703125,-8.9765625,-9.6953125,-10.2578125
17,-8.234375,-7.6484375,-7.578125,-7.7578125,-7.48046875,-6.109375
18,-4.2734375,-7.40234375,-7.58984375,-8.265625,-7.90234375,-8.4375
19,-6.5859375,-7.08984375,-7.9609375,-7.97265625,-7.4375,-6.921875
