,agent0_penguin,agent1_penguin,agent2_penguin,agent3_penguin,agent4_penguin,agent5_penguin
0,-5.55859375,-6.7109375,-8.4765625,-9.765625,-9.5625,-8.78125
1,-6.234375,-6.23828125,-6.390625,-6.5625,-6.5625,-8.1796875
2,-5.609375,-6.1328125,-6.51953125,-6.375,-8.4765625,-7.890625
3,-5.69140625,-6.5859375,-7.76953125,-7.73046875,-7.73046875,-8.6015625
4,-5.0546875,-6.2109375,-5.8359375,-5.6796875,-6.265625,-5.84375
5,-5.50390625,-6.30859375,-7.59375,-6.87109375,-6.84375,-8.4921875
6,-5.359375,-4.78125,-7.06640625,-7.06640625,-7.06640625,-7.6953125
7,-5.37109375,-5.77734375,-6.20703125,-6.5234375,-6.59375,-7.35546875
8,-6.10546875,-4.94921875,-5.77734375,-5.77734375,-5.77734375,-7.33984375
9,-5.38671875,-7.09765625,-6.36328125,-5.4375,-5.91796875,-6.35546875
10,-5.12890625,-5.35546875,-6.11328125,-6.11328125,-6.11328125,-7.7421875
11,-5.19921875,-6.87109375,-7.86328125,-8.0390625,-7.78125,-6.9296875
12,-4.96484375,-5.6875,-6.7734375,-6.828125,-6.8046875,-7.95703125
13,-5.46875,-7.03515625,-6.92578125,-6.9375,-6.58984375,-7.80078125
14,-4.84765625,-6.12890625,-7.3203125,-8.5625,-8.2578125,-9.140625
15,-5.94140625,-7.86328125,-7.3203125,-7.30859375,-7.30859375,-8.3125
16,-5.890625,-6.03125,-6.99609375,-7.33203125,-8.4921875,-10.2578125
17,-5.63671875,-7.25,-6.30859375,-7.62890625,-7.640625,-6.109375
18,-5.10546875,-6.515625,-7.16796875,-7.01953125,-7.01953125,-8.4375
19,-5.2578125,-6.28515625,-6.71875,-7.27734375,-7.59375,-6.921875
