,agent0_penguin,agent1_penguin,agent2_penguin,agent3_penguin,agent4_penguin,agent5_penguin
0,-6.5390625,-13.2578125,-11.8671875,-11.8671875,-12.28125,-11.2890625
1,-5.3359375,-6.09375,-12.4921875,-10.5390625,-10.5390625,-11.6015625
2,-5.62890625,-9.40625,-14.3828125,-10.09375,-12.0,-12.46875
3,-5.2578125,-12.703125,-13.953125,-13.6875,-12.609375,-14.328125
4,-5.32421875,-5.265625,-3.388671875,-11.828125,-8.515625,-10.515625
5,-6.0625,-9.8203125,-15.140625,-8.8828125,-10.28125,-10.7109375
6,-4.71484375,-13.0390625,-13.109375,-13.1328125,-13.1328125,-13.5703125
7,-6.03125,-6.27734375,-12.1015625,-11.5,-11.1953125,-11.9765625
8,-5.8046875,-5.92578125,-12.6328125,-8.3671875,-10.1640625,-11.1796875
9,-5.875,-10.453125,-10.59375,-11.8125,-10.09375,-9.8828125
10,-5.31640625,-11.9375,-9.09375,-10.875,-9.375,-11.4609375
11,-5.6328125,-6.046875,-11.796875,-11.2734375,-11.90625,-12.96875
12,-6.3125,-11.734375,-10.71875,-10.5546875,-10.5546875,-11.609375
13,-5.5234375,-6.9375,-11.6796875,-8.8125,-9.9296875,-10.625
14,-5.32421875,-7.89453125,-11.1328125,-9.8515625,-10.9375,-10.6484375
15,-5.59765625,-6.24609375,-11.96875,-11.265625,-9.8046875,-10.078125
16,-7.27734375,-12.7421875,-11.9140625,-13.0859375,-10.8125,-11.1328125
17,-6.421875,-4.9921875,-11.484375,-10.1796875,-7.9453125,-8.734375
18,-5.0234375,-5.5390625,-10.46875,-10.3671875,-9.6171875,-11.28125
19,-5.26953125,-4.97265625,-11.0234375,-10.453125,-11.421875,-11.890625
