,agent0_penguin,agent1_penguin,agent2_penguin,agent3_penguin,agent4_penguin,agent5_penguin
0,-6.4453125,-13.390625,-12.7265625,-12.6640625,-12.9375,-11.2890625
1,-5.7421875,-8.6171875,-12.046875,-10.7734375,-10.6328125,-11.6015625
2,-6.0,-10.2421875,-13.796875,-11.578125,-12.625,-12.46875
3,-6.40625,-14.1171875,-13.625,-15.03125,-12.4921875,-14.328125
4,-5.90234375,-5.75,-3.5859375,-11.3515625,-9.65625,-10.515625
5,-6.046875,-9.1328125,-14.703125,-9.8203125,-10.453125,-10.7109375
6,-4.8046875,-12.390625,-13.1328125,-13.15625,-13.125,-13.5703125
7,-6.85546875,-7.51953125,-11.828125,-12.3671875,-11.6796875,-11.9765625
8,-5.66015625,-6.078125,-11.40625,-8.2265625,-10.2890625,-11.1796875
9,-6.546875,-11.203125,-11.4296875,-12.25,-11.109375,-9.8828125
10,-5.9375,-11.4609375,-9.828125,-11.0078125,-10.5546875,-11.4609375
11,-5.09765625,-7.1015625,-12.4296875,-11.96875,-12.890625,-12.96875
12,-6.9375,-11.953125,-11.203125,-10.9375,-11.2890625,-11.609375
13,-5.9453125,-5.984375,-12.4765625,-9.8515625,-10.53125,-10.625
14,-5.90625,-9.546875,-11.1328125,-10.8515625,-10.5703125,-10.6484375
15,-5.55078125,-8.9140625,-11.5703125,-10.546875,-10.375,-10.078125
16,-7.15625,-12.5859375,-12.375,-12.53125,-12.0546875,-11.1328125
17,-7.03125,-5.25,-9.625,-9.5390625,-8.078125,-8.734375
18,-5.61328125,-5.82421875,-10.0,-10.2109375,-10.359375,-11.28125
19,-5.80078125,-5.59375,-9.953125,-11.4296875,-11.515625,-11.890625
