,agent0_dolphin,agent1_dolphin,agent2_dolphin,agent3_dolphin,agent4_dolphin,agent5_dolphin
0,-1.5693359375,-1.9794921875,-1.986328125,-1.873046875,-3.078125,-3.0078125
1,-1.5,-1.43359375,-1.9921875,-2.22265625,-3.294921875,-3.375
2,-2.1328125,-2.9140625,-4.10546875,-3.443359375,-2.8359375,-2.94921875
3,-1.232421875,-2.244140625,-3.509765625,-3.32421875,-3.43359375,-3.85546875
4,-1.7392578125,-2.771484375,-1.736328125,-3.099609375,-2.38671875,-2.998046875
5,-2.333984375,-3.419921875,-4.71875,-3.947265625,-3.00390625,-3.671875
6,-2.099609375,-3.6953125,-4.203125,-5.33984375,-4.40234375,-4.87109375
7,-1.8369140625,-1.541015625,-1.115234375,-4.2734375,-3.83203125,-3.841796875
8,-2.28125,-3.46484375,-4.47265625,-3.05859375,-3.419921875,-3.22265625
9,-1.4423828125,-1.771484375,-2.060546875,-2.330078125,-2.779296875,-3.52734375
10,-2.263671875,-1.3173828125,-4.28515625,-4.34375,-3.396484375,-4.51953125
11,-1.7734375,-4.52734375,-3.12890625,-3.6640625,-3.599609375,-4.41015625
12,-1.58984375,-1.6171875,-2.06640625,-2.9921875,-2.69140625,-3.220703125
13,-1.919921875,-4.015625,-3.56640625,-3.48828125,-3.544921875,-4.14453125
14,-1.87890625,-3.671875,-3.697265625,-2.763671875,-2.685546875,-2.962890625
15,-1.77734375,-2.931640625,-3.484375,-4.640625,-4.08984375,-4.3203125
16,-2.181640625,-2.8125,-2.28515625,-2.396484375,-2.53125,-3.634765625
17,-1.9208984375,-3.306640625,-3.1484375,-3.17578125,-2.77734375,-3.10546875
18,-1.60546875,-3.3828125,-4.36328125,-4.84765625,-6.421875,-4.80859375
19,-1.7548828125,-1.7080078125,-2.048828125,-2.232421875,-2.25,-4.00390625
