,agent0_dolphin,agent1_dolphin,agent2_dolphin,agent3_dolphin,agent4_dolphin,agent5_dolphin
0,-2.65234375,-2.400390625,-1.796875,-2.0390625,-2.802734375,-3.0078125
1,-2.44921875,-2.15234375,-2.328125,-2.98828125,-3.16796875,-3.375
2,-2.890625,-3.3671875,-4.2578125,-3.23828125,-2.751953125,-2.94921875
3,-2.31640625,-3.1875,-3.68359375,-3.291015625,-3.849609375,-3.85546875
4,-2.326171875,-3.703125,-2.060546875,-3.05859375,-2.263671875,-2.998046875
5,-3.39453125,-3.8125,-5.0,-4.375,-2.9375,-3.671875
6,-2.888671875,-4.83984375,-4.7734375,-5.734375,-4.84765625,-4.87109375
7,-2.53515625,-2.1328125,-1.5888671875,-4.59375,-3.607421875,-3.841796875
8,-2.884765625,-4.0234375,-4.91796875,-3.48828125,-3.36328125,-3.22265625
9,-2.060546875,-2.255859375,-2.52734375,-2.89453125,-2.8984375,-3.52734375
10,-2.7109375,-2.05078125,-4.6796875,-4.84765625,-4.01953125,-4.51953125
11,-2.712890625,-4.40234375,-3.259765625,-3.6875,-3.6015625,-4.41015625
12,-2.3046875,-1.9208984375,-2.30078125,-3.38671875,-2.80078125,-3.220703125
13,-2.9140625,-4.4296875,-3.896484375,-3.873046875,-3.576171875,-4.14453125
14,-2.9765625,-4.6328125,-4.1875,-2.484375,-2.66796875,-2.962890625
15,-2.57421875,-4.00390625,-3.93359375,-4.875,-4.2734375,-4.3203125
16,-3.400390625,-3.072265625,-2.498046875,-2.509765625,-2.791015625,-3.634765625
17,-2.92578125,-3.83984375,-3.044921875,-3.013671875,-2.9140625,-3.10546875
18,-2.474609375,-4.1328125,-4.80078125,-4.9921875,-5.82421875,-4.80859375
19,-2.623046875,-2.4140625,-2.123046875,-2.25,-2.171875,-4.00390625
