,agent0_chimpanzee,agent1_chimpanzee,agent2_chimpanzee,agent3_chimpanzee,agent4_chimpanzee,agent5_chimpanzee
0,-9.9765625,-14.1796875,-13.3984375,-12.421875,-11.84375,-11.5
1,-10.4375,-13.671875,-13.1875,-13.1015625,-12.8671875,-12.5078125
2,-10.0546875,-13.234375,-13.5078125,-12.859375,-13.046875,-13.390625
3,-8.84375,-11.65625,-12.75,-12.4921875,-11.359375,-11.9375
4,-7.9296875,-13.296875,-13.0546875,-11.921875,-11.8828125,-12.0625
5,-9.125,-14.4765625,-12.1484375,-11.953125,-12.234375,-13.953125
6,-9.5703125,-12.203125,-12.234375,-11.4765625,-12.2265625,-12.5390625
7,-10.4453125,-15.546875,-9.8515625,-11.0703125,-11.984375,-11.265625
8,-8.5390625,-12.234375,-12.7734375,-13.390625,-11.7109375,-13.0546875
9,-8.671875,-13.5,-12.1875,-12.109375,-11.9765625,-12.8515625
10,-8.640625,-12.5,-12.9921875,-12.75,-12.375,-12.390625
11,-8.59375,-13.53125,-11.8046875,-13.0078125,-12.703125,-13.3359375
12,-9.9453125,-13.234375,-12.125,-12.875,-14.4609375,-13.46875
13,-10.6015625,-12.5546875,-11.1328125,-11.4375,-11.4296875,-10.3984375
14,-10.0703125,-12.859375,-13.0390625,-12.40625,-12.890625,-12.2109375
15,-10.0703125,-13.0703125,-12.34375,-11.9921875,-13.25,-12.5234375
16,-8.6328125,-13.2734375,-11.203125,-11.5546875,-11.34375,-10.4375
17,-8.3359375,-13.640625,-12.546875,-12.5546875,-12.6640625,-12.171875
18,-10.0859375,-12.75,-12.5859375,-12.390625,-13.4375,-15.2578125
19,-6.91015625,-12.1328125,-10.28125,-10.21875,-11.3125,-11.71875
