,agent0_elephant,agent1_elephant,agent2_elephant,agent3_elephant,agent4_elephant,agent5_elephant
0,-1.1848437786102295,-1.5757298469543457,-1.812126398086548,-2.136979103088379,-2.139634132385254,-2.654549121856689
1,-1.5283770561218262,-1.4059404134750366,-2.323744773864746,-2.392119884490967,-2.8873291015625,-3.1116514205932617
2,-1.3642313480377195,-1.0703284740447998,-1.8749516010284424,-2.516526699066162,-2.7077319622039795,-2.628222703933716
3,-1.390129804611206,-0.8798202872276306,-2.246279001235962,-2.2330434322357178,-2.443608283996582,-2.2906312942504883
5,-1.2500507831573486,-0.5082347393035889,-0.8921757936477661,-0.9163028001785278,-2.3053598403930664,-1.909107446670532
7,-1.06881844997406,-2.167034149169922,-2.882782459259033,-2.635333776473999,-2.234313726425171,-2.389349937438965
6,-1.1112773418426514,-0.8725245594978333,-1.6366734504699707,-2.003828525543213,-2.4294283390045166,-2.1211228370666504
8,-1.2465004920959473,-1.9322110414505005,-1.906714677810669,-1.565064549446106,-1.9651793241500848,-2.503511667251587
9,-2.0729100704193115,-1.2238303422927856,-1.738520622253418,-2.221336126327514,-2.657538890838623,-1.6383904218673706
10,-1.7211323976516724,-2.051503419876098,-2.0371785163879395,-1.9962787628173828,-2.29258394241333,-2.7722952365875244
11,-1.1719317436218262,-0.742861270904541,-1.409618258476257,-2.029249906539917,-2.2359628677368164,-2.294385433197021
13,-1.2040355205535889,-2.101225614547729,-1.5467617511749268,-1.4244012832641602,-1.8191118240356443,-1.675508737564087
12,-1.7174336910247805,-1.5749692916870115,-1.994926929473877,-1.4930835962295532,-1.891457676887512,-1.7029719352722168
14,-1.206324815750122,-1.2763996124267578,-1.2044236660003662,-1.1011946201324463,-1.7275245189666748,-2.0664222240448
23,-1.6301034688949585,-1.453214168548584,-1.3585171699523926,-2.497556686401367,-1.8957713842391968,-1.9129772186279297
16,-1.3754408359527588,-1.4807718992233276,-1.8774263858795168,-2.063305377960205,-2.014996290206909,-2.055222988128662
17,-1.3289759159088137,-1.008023381233215,-1.6246730089187622,-2.3218679428100586,-2.990046262741089,-2.6491684913635254
18,-2.042362689971924,-2.252284526824951,-2.9640591144561768,-3.1621010303497314,-3.171693563461304,-2.788325786590576
19,-1.3000755310058594,-1.723401665687561,-2.815413475036621,-2.8901078701019287,-2.9660918712615967,-3.1109988689422607
4,-1.011844038963318,-0.7780748605728149,-0.982328236103058,-0.2545861899852752,-0.7759010195732117,-0.7474671602249146
22,-1.4831972122192385,-1.3753209114074707,-1.752273678779602,-2.052957773208618,-2.048710823059082,-2.563335657119751
21,-1.140722393989563,-0.7747329473495483,-2.5702717304229736,-2.337444543838501,-2.306119441986084,-2.558876276016236
15,-1.289455771446228,-1.8284907341003416,-2.22511887550354,-2.2035956382751465,-2.6537489891052246,-2.4052963256835938
20,-1.392706274986267,-0.6335301995277405,-1.2782304286956787,-1.133641004562378,-1.167148470878601,-2.708449125289917
