,agent0_kangaroo,agent0_koala,agent0_lion,agent0_elephant,agent0_giraffe,agent0_dolphin,agent1_kangaroo,agent1_koala,agent1_lion,agent1_elephant,agent1_giraffe,agent1_dolphin,agent2_kangaroo,agent2_koala,agent2_lion,agent2_elephant,agent2_giraffe,agent2_dolphin,agent3_kangaroo,agent3_koala,agent3_lion,agent3_elephant,agent3_giraffe,agent3_dolphin,agent4_kangaroo,agent4_koala,agent4_lion,agent4_elephant,agent4_giraffe,agent4_dolphin,agent5_kangaroo,agent5_koala,agent5_lion,agent5_elephant,agent5_giraffe,agent5_dolphin,agent0_panda,agent0_penguin,agent0_chimpanzee,agent0_orangutan,agent1_panda,agent1_penguin,agent1_chimpanzee,agent1_orangutan,agent2_panda,agent2_penguin,agent2_chimpanzee,agent2_orangutan,agent3_panda,agent3_penguin,agent3_chimpanzee,agent3_orangutan,agent4_panda,agent4_penguin,agent4_chimpanzee,agent4_orangutan,agent5_panda,agent5_penguin,agent5_chimpanzee,agent5_orangutan,agent0_559,agent1_559,agent2_559,agent3_559,agent4_559,agent5_559
12,-3.2047157287597656,-4.325495719909668,-6.9111104011535645,-3.0546977519989014,-1.1949023008346558,-3.7282912731170654,-4.79836368560791,-5.687862396240234,-7.41605281829834,-1.748096227645874,-1.4706283807754517,-0.6504380702972412,-8.037489891052246,-8.643267631530762,-9.425986289978027,-2.948270797729492,-5.31822395324707,-0.1659450680017471,-8.362022399902344,-9.255081176757812,-9.52786350250244,-3.357254981994629,-5.679553031921387,-0.1003352329134941,-7.974122524261475,-8.690930366516113,-9.058501243591309,-2.316342830657959,-4.809299468994141,-0.1709742993116378,-7.376564502716064,-9.09730052947998,-9.400248527526855,-2.629297971725464,-4.757887840270996,-0.1646429747343063,-5.375867366790772,-3.022359848022461,-7.531655311584473,-7.865134239196777,-4.9221954345703125,-5.958500385284424,-5.852718353271484,-7.898944854736328,-6.398935317993164,-8.870978355407715,-6.696337699890137,-8.714479446411133,-6.739772796630859,-9.01785373687744,-6.848471641540527,-8.575438499450684,-5.943812847137451,-9.340238571166992,-6.09802770614624,-7.954085826873779,-6.170227527618408,-8.73643684387207,-5.635339260101318,-8.563521385192871,-1.9512745141983032,-0.0294269528239965,-3.5251576900482178,-9.654512405395508,-10.835328102111816,-11.187699317932127
14,-3.1645894050598145,-4.551899433135986,-6.568148612976074,-3.37674331665039,-1.147430181503296,-4.156037330627441,-4.906055927276611,-6.13537073135376,-6.578967571258545,-2.014756679534912,-3.605377674102783,-0.4468473792076111,-6.861870288848877,-7.341898918151855,-7.17703104019165,-2.179556369781494,-3.848565816879273,-0.2817901968955993,-5.624909400939941,-5.921982288360596,-6.7480010986328125,-2.043254852294922,-2.366074800491333,-0.5942803025245667,-7.443015575408935,-8.371339797973633,-7.89904260635376,-2.926980495452881,-4.753861904144287,-0.1285586208105087,-5.325503826141357,-6.093859672546387,-7.339907169342041,-2.517904758453369,-1.116840362548828,-0.9302142858505248,-5.280902862548828,-2.2995638847351074,-7.314742565155029,-7.998632907867432,-5.573889255523682,-7.056020736694336,-6.14592981338501,-7.075881004333496,-6.14004373550415,-8.776551246643066,-6.057248115539551,-6.4122819900512695,-5.824444770812988,-7.716336250305176,-5.422793865203857,-5.9302659034729,-7.02496862411499,-10.018698692321776,-6.669429779052734,-7.22821044921875,-6.43671464920044,-7.099762439727783,-5.602177143096924,-5.753108024597168,-1.747766137123108,-0.6265880465507507,-5.010910034179688,-1.8176900148391724,-7.854188442230225,-0.1269932985305786
13,-3.6114070415496826,-5.134722709655762,-7.542927742004394,-4.77464485168457,-0.787889301776886,-5.691682815551758,-4.867684364318848,-4.382515907287598,-9.07968807220459,-5.380173683166504,-1.586883544921875,-3.5794708728790283,-6.625255107879639,-5.44582462310791,-8.072305679321289,-4.784279823303223,-3.3205771446228027,-2.784316062927246,-7.064173221588135,-5.996172428131104,-7.419351100921631,-3.6634163856506334,-3.4153265953063965,-1.6340546607971191,-7.064173221588135,-5.996172428131104,-7.419351100921631,-3.6634163856506334,-3.4153265953063965,-1.6340546607971191,-6.436666965484619,-5.036408424377441,-7.224421501159668,-3.669060468673706,-3.19684100151062,-2.243910551071167,-6.357653617858887,-3.3365273475646973,-7.820980548858643,-7.568933010101318,-6.020834922790527,-6.321346759796143,-7.578858375549316,-5.999356746673584,-5.5630292892456055,-7.8739914894104,-6.062102317810059,-3.3030364513397217,-5.758139133453369,-8.748008728027344,-5.856861591339111,-3.646088361740112,-5.758139133453369,-8.748008728027344,-5.856861591339111,-3.646088361740112,-4.544035911560059,-7.170738220214844,-5.328801155090332,-3.341715097427368,-2.0787158012390137,-12.367823600769045,-31.702312469482425,-35.63780975341797,-35.63780975341797,-37.882659912109375
11,-2.9867167472839355,-4.44127893447876,-6.298701286315918,-3.7191972732543945,-1.2241283655166626,-4.604862213134766,-5.116446018218994,-5.746356010437012,-7.192457675933838,-1.3743455410003662,-2.644893407821656,-0.7609249949455261,-5.554290294647217,-5.47826099395752,-7.95612096786499,-1.8807673454284668,-0.9219045042991638,-1.6175246238708496,-4.137397289276123,-4.352249622344971,-7.152288913726807,-1.9925837516784668,-0.6920516490936279,-2.01869535446167,-5.695018291473389,-5.35991096496582,-6.321813106536865,-2.068799495697021,-2.9461281299591064,-0.6586471199989319,-7.188821315765381,-7.015620231628418,-7.199066638946533,-1.965259075164795,-3.989393711090088,-0.7292608618736267,-5.264281272888184,-2.585672378540039,-7.560891628265381,-8.052169799804688,-5.713931560516357,-5.324255466461182,-5.927560329437256,-6.970623970031738,-6.003500461578369,-6.149543762207031,-6.025320529937744,-6.293309211730957,-4.739383220672607,-4.600587844848633,-5.80963945388794,-6.390305519104004,-6.266232013702393,-8.40889835357666,-6.031659126281738,-5.360653400421143,-6.8174567222595215,-9.115485191345217,-6.354726791381836,-5.842290878295898,-0.1532498300075531,-6.033600807189941,-0.1003445535898208,-0.561181366443634,-8.161126136779785,-10.260388374328612
18,-2.968397378921509,-4.750833988189697,-6.066807746887207,-2.668851852416992,-0.6072397232055664,-4.176270484924316,-4.6808600425720215,-5.448549270629883,-6.66301965713501,-2.668419361114502,-0.2587557435035705,-3.5366930961608887,-4.896006107330322,-5.245080471038818,-6.135531902313232,-1.4370495080947876,-0.961795210838318,-1.7479950189590454,-5.101993560791016,-5.010111808776856,-6.692444801330566,-2.00791335105896,-2.036060094833374,-1.8111588954925537,-6.846904277801514,-6.3228044509887695,-7.080667972564697,-3.089194774627685,-4.150742053985596,-1.0541547536849976,-6.902055263519287,-6.5817389488220215,-7.716145038604736,-2.935156345367432,-4.17668342590332,-0.683052659034729,-4.797969818115234,-2.2534096240997314,-7.102025508880615,-7.695383548736572,-5.703226566314697,-5.912245750427246,-6.537928104400635,-6.490902423858643,-5.600806713104248,-6.68736743927002,-5.426102161407471,-5.32770586013794,-5.80078125,-6.110334396362305,-6.733443737030029,-6.081117630004883,-6.747270107269287,-8.205316543579102,-7.034155368804932,-6.124642372131348,-6.555959224700928,-8.21127700805664,-7.012673854827881,-6.833488941192627,-0.1564127951860427,-0.0531809590756893,-0.2028635293245315,-23.58023262023925,-29.532302856445312,-29.297344207763672
15,-3.331908226013184,-4.641005516052246,-6.308689117431641,-2.9574286937713623,-0.4946549832820892,-4.023642539978027,-5.641688346862793,-5.593384742736816,-6.779519081115723,-1.294480323791504,-2.313774347305298,-0.7536687850952148,-3.540740966796875,-3.9770736694335938,-7.248007297515869,-2.4307093620300293,-2.345803022384644,-1.4614912271499634,-4.138071060180664,-5.007500648498535,-8.042465209960938,-2.535560607910156,-2.695138454437256,-0.6655177474021912,-6.953714370727539,-7.441200256347656,-8.882814407348633,-2.4189341068267822,-4.509848594665527,-0.2636377513408661,-4.987060546875,-5.765305042266846,-8.489800453186035,-2.009942054748535,-3.4152464866638184,-0.5754232406616211,-5.096057891845703,-2.4479756355285645,-7.05471658706665,-7.341624736785889,-5.650348663330078,-5.6116557121276855,-5.514138698577881,-6.520586490631104,-4.547930240631104,-4.147488117218018,-6.522536754608154,-7.155848026275635,-5.138670921325684,-4.582237720489502,-6.264411449432373,-8.016298294067383,-6.349806785583496,-6.608695983886719,-6.784425735473633,-8.508423805236816,-4.577785491943359,-3.9305055141448975,-6.305806636810303,-8.214069366455078,-0.1532700806856155,-1.782658338546753,-1.2520757913589478,-2.817143678665161,-9.220571517944336,-12.02595329284668
9,-3.130826234817505,-4.776390552520752,-6.5049028396606445,-3.3269519805908203,-1.004031538963318,-4.909772872924805,-4.284569263458252,-4.660041332244873,-7.6328444480896,-1.4171708822250366,-2.006282091140747,-0.9689019918441772,-2.747241497039795,-3.5618672370910645,-8.226791381835938,-2.067471981048584,-1.5967987775802612,-1.6106449365615845,-4.9033203125,-5.002956390380859,-7.928651809692383,-3.2152674198150635,-0.2823041975498199,-3.2811100482940674,-5.822010040283203,-5.3795037269592285,-7.554939270019531,-2.39753794670105,-1.9782863855361936,-1.3652331829071045,-6.2473907470703125,-5.904272556304932,-7.580044746398926,-2.564621925354004,-2.8880362510681152,-0.9016962647438048,-5.320760726928711,-2.457516670227051,-7.631881237030029,-8.025336265563965,-5.43416166305542,-4.209819793701172,-6.312295913696289,-6.988694667816162,-4.827773571014404,-2.717113494873047,-6.710941791534424,-7.598059177398682,-5.664898872375488,-5.309618949890137,-6.497859001159668,-6.544872760772705,-6.072695732116699,-6.767566680908203,-6.117118835449219,-5.411530017852783,-6.183733940124512,-6.785252094268799,-6.508665561676025,-6.226218700408936,-1.7424728870391846,-0.0657230913639068,-0.229016825556755,-0.3040850758552551,-5.71627950668335,-13.491591453552246
16,-2.979804277420044,-4.492178916931152,-6.080913543701172,-3.3737735748291016,-0.8975859880447388,-4.5505876541137695,-5.396971702575684,-5.705420970916748,-6.814277648925781,-2.1057822704315186,-0.3342927396297455,-2.6508243083953857,-6.182415008544922,-6.104979991912842,-6.876511573791504,-1.547736406326294,-1.5363948345184326,-0.9944412708282472,-6.144075393676758,-5.75783634185791,-6.533088684082031,-1.485190510749817,-2.7080819606781006,-0.6787196397781372,-6.515866279602051,-5.872955799102783,-6.579500198364258,-1.8484666347503664,-2.797168254852295,-0.6884076595306396,-6.846399307250977,-6.097820281982422,-7.632655143737793,-2.68281364440918,-3.745494842529297,-0.5910186171531677,-4.860955238342285,-2.027581691741944,-7.171597003936768,-8.164752006530762,-5.164507865905762,-5.223905086517334,-6.002261161804199,-7.09265661239624,-6.109281539916992,-7.393739223480225,-5.306171417236328,-5.860098838806152,-5.847915649414063,-7.619653224945068,-5.980002403259277,-5.336867809295654,-6.0239105224609375,-8.658167839050293,-6.527255535125732,-5.397749423980713,-6.331088066101074,-8.706117630004883,-6.993305206298828,-6.587052345275879,-0.836686372756958,-0.0314537435770034,-2.427565813064575,-0.2779694497585296,-3.6401150226593018,-16.118392944335938
19,-3.0301320552825928,-4.735090732574463,-6.769213199615479,-3.0878472328186035,-1.262442111968994,-4.342430591583252,-5.0129899978637695,-5.540259838104248,-6.464165687561035,-1.1550960540771484,-0.8665823340415955,-1.957502365112305,-5.394705772399902,-5.9525980949401855,-6.518658638000488,-1.2360382080078125,-0.9902676343917848,-1.5743522644042969,-6.991743087768555,-6.900711536407471,-8.021565437316895,-3.048383951187134,-4.620438098907471,-0.2277261167764663,-7.113293170928955,-6.341479301452637,-7.150329113006592,-2.6393864154815674,-3.260103464126587,-0.4360249638557434,-7.382564067840576,-6.32387113571167,-8.524859428405762,-3.583876848220825,-4.062314033508301,-1.4500905275344849,-5.300773143768311,-2.686958074569702,-7.405547142028809,-8.328329086303711,-5.660524368286133,-6.302825927734375,-5.384089469909668,-6.054285526275635,-4.900712013244629,-5.389071941375732,-5.038663864135742,-5.2613139152526855,-6.1141357421875,-8.394804954528809,-6.645445823669434,-7.274087429046631,-5.905121326446533,-9.112417221069336,-6.239900588989258,-6.080719947814941,-6.803500175476074,-8.195708274841309,-6.902954578399658,-5.778926849365234,-1.5333569049835205,-0.6029055714607239,-1.4971166849136353,-13.388384819030762,-7.308626174926758,-15.677802085876465
17,-2.524164915084839,-4.336455345153809,-6.211374282836914,-3.4703285694122314,-1.0305370092391968,-4.536149978637695,-2.888254165649414,-4.270638465881348,-6.020382881164551,-1.9175491333007808,-1.8636223077774048,-3.5758581161499023,-6.727714538574219,-7.015041351318359,-6.308980941772461,-1.3316123485565186,-3.4150547981262207,-0.4996898770332336,-6.208068370819092,-6.997654438018799,-7.323299884796143,-2.691724300384521,-5.073225021362305,-0.3142562210559845,-6.980402946472168,-7.619781017303467,-7.916538238525391,-3.5406439304351807,-5.99883508682251,-0.61903977394104,-7.080815315246582,-8.078336715698242,-8.16427993774414,-2.744846105575561,-5.52216100692749,-0.2495134025812149,-5.1965742111206055,-2.273167610168457,-7.075842380523682,-7.492956638336182,-4.290026664733887,-3.465813398361206,-7.2737717628479,-7.876204013824463,-5.581157684326172,-7.416363716125488,-5.52232551574707,-6.779425621032715,-5.9451003074646,-6.546682357788086,-6.379684925079346,-7.629471302032471,-5.734783172607422,-6.788318634033203,-6.782248973846436,-8.263886451721191,-6.403717041015625,-7.340197563171387,-6.844298839569092,-7.96345329284668,-0.4723370671272278,-0.1938663125038147,-9.544641494750977,-32.52847671508789,-37.86309814453125,-38.50521087646485
