,agent0_dolphin,agent1_dolphin,agent2_dolphin,agent3_dolphin,agent4_dolphin,agent5_dolphin
0,-3.6015625,-5.015625,-5.328125,-5.0,-5.90234375,-5.4296875
1,-4.46484375,-5.77734375,-5.890625,-5.0546875,-5.76171875,-6.0390625
2,-6.69921875,-6.76171875,-6.47265625,-5.875,-6.23828125,-5.25
3,-5.92578125,-5.1171875,-6.30078125,-6.515625,-6.69140625,-5.828125
4,-4.6640625,-5.5078125,-5.1640625,-5.609375,-5.09765625,-5.0703125
5,-4.5234375,-4.66015625,-4.88671875,-4.21484375,-4.0625,-5.2890625
6,-7.12109375,-5.5625,-6.34375,-6.5625,-5.6484375,-5.26171875
7,-4.703125,-5.43359375,-4.56640625,-5.9765625,-5.0625,-5.0625
8,-6.31640625,-4.2109375,-5.10546875,-5.87109375,-5.0078125,-6.01171875
9,-6.578125,-6.8828125,-5.87890625,-5.28515625,-6.6484375,-5.80859375
10,-5.79296875,-6.34765625,-6.0703125,-5.1328125,-5.19140625,-5.47265625
11,-6.81640625,-5.73828125,-6.109375,-6.1328125,-5.6015625,-5.42578125
12,-15.5390625,-6.6796875,-7.52734375,-5.453125,-6.12890625,-6.5078125
13,-6.25390625,-6.609375,-6.6640625,-5.7265625,-6.984375,-7.53515625
14,-2.26171875,-7.03125,-5.2109375,-6.31640625,-5.90625,-5.64453125
15,-6.9296875,-7.19921875,-7.40234375,-7.1796875,-7.7890625,-6.84765625
16,-4.859375,-6.44921875,-5.5625,-5.484375,-6.0078125,-6.6171875
17,-4.15234375,-6.33984375,-6.0625,-6.85546875,-7.9296875,-9.0546875
18,-3.916015625,-4.19921875,-4.83203125,-4.46875,-4.52734375,-5.02734375
19,-3.876953125,-4.91796875,-5.6328125,-6.8203125,-6.62890625,-5.39453125
