,agent0_koala,agent1_koala,agent2_koala,agent3_koala,agent4_koala,agent5_koala
0,-8.609375,-9.2578125,-10.484375,-10.3046875,-10.6875,-12.109375
1,-8.9609375,-9.65625,-10.078125,-10.859375,-11.296875,-9.2890625
2,-7.60546875,-6.3203125,-10.40625,-9.578125,-10.8671875,-10.3671875
3,-7.37109375,-9.4921875,-10.6640625,-11.6171875,-9.5078125,-11.2109375
4,-8.2109375,-8.5078125,-10.5234375,-10.59375,-10.125,-11.578125
5,-6.58984375,-5.953125,-9.4296875,-10.6953125,-9.5703125,-10.1328125
6,-8.4453125,-7.35546875,-9.96875,-10.4453125,-10.296875,-10.96875
7,-7.43359375,-6.75390625,-12.359375,-9.703125,-9.859375,-10.2109375
8,-7.94140625,-5.96484375,-10.6015625,-11.4140625,-10.1796875,-11.265625
9,-7.421875,-6.92578125,-10.2109375,-10.03125,-10.3125,-9.8515625
10,-7.48828125,-6.02734375,-7.11328125,-10.390625,-11.1015625,-11.5703125
11,-8.2734375,-10.3671875,-9.9140625,-10.4609375,-11.1796875,-11.484375
12,-7.15625,-9.5078125,-9.8515625,-8.984375,-10.2578125,-10.0078125
13,-8.1328125,-9.84375,-9.6171875,-10.4609375,-10.15625,-10.4296875
14,-7.62890625,-9.28125,-10.40625,-9.453125,-9.4453125,-9.546875
15,-7.33203125,-9.046875,-10.8359375,-8.7109375,-10.640625,-11.5546875
16,-7.14453125,-10.609375,-12.125,-11.0078125,-11.421875,-12.3359375
17,-8.59375,-8.3125,-10.328125,-10.515625,-9.1015625,-11.2265625
18,-6.9921875,-8.453125,-11.3984375,-10.453125,-10.109375,-11.9609375
19,-6.80078125,-7.203125,-8.0078125,-10.4296875,-10.75,-11.2578125
