,agent0_koala,agent1_koala,agent2_koala,agent3_koala,agent4_koala,agent5_koala
0,-10.1328125,-8.2734375,-10.7734375,-10.8359375,-10.90625,-12.109375
1,-10.2265625,-9.734375,-10.7890625,-9.828125,-10.875,-9.2890625
2,-7.5625,-7.640625,-10.6640625,-10.0859375,-10.375,-10.3671875
3,-7.90625,-9.59375,-10.8203125,-11.0859375,-10.703125,-11.2109375
4,-9.2578125,-9.484375,-10.734375,-11.1171875,-10.390625,-11.578125
5,-7.17578125,-8.1015625,-10.0390625,-9.6953125,-9.796875,-10.1328125
6,-9.0546875,-7.7734375,-10.109375,-10.2890625,-10.8125,-10.96875
7,-7.96875,-6.75390625,-11.609375,-10.1640625,-9.1484375,-10.2109375
8,-8.46875,-5.94921875,-10.7421875,-10.921875,-10.8515625,-11.265625
9,-8.3046875,-6.6640625,-10.484375,-10.2421875,-9.65625,-9.8515625
10,-8.0546875,-7.1953125,-6.80859375,-10.7109375,-10.8671875,-11.5703125
11,-8.3515625,-10.65625,-9.875,-10.1796875,-10.375,-11.484375
12,-7.4140625,-9.828125,-10.0234375,-9.2734375,-9.5859375,-10.0078125
13,-9.0625,-9.8984375,-9.5078125,-10.3359375,-9.0234375,-10.4296875
14,-7.9765625,-10.0078125,-8.9140625,-9.3125,-9.4375,-9.546875
15,-7.6484375,-10.1875,-10.3671875,-9.5703125,-10.0390625,-11.5546875
16,-7.41796875,-11.0078125,-11.546875,-11.4453125,-11.203125,-12.3359375
17,-8.359375,-9.59375,-10.7421875,-10.6484375,-9.671875,-11.2265625
18,-7.71484375,-8.7265625,-10.546875,-11.046875,-10.359375,-11.9609375
19,-7.93359375,-7.6484375,-9.4921875,-10.328125,-9.390625,-11.2578125
