,agent0_dolphin,agent1_dolphin,agent2_dolphin,agent3_dolphin,agent4_dolphin,agent5_dolphin
0,0.4166666666666667,0.453125,0.8802083333333334,0.78125,0.8125,0.75
1,0.3125,0.1510416666666666,0.2447916666666666,0.953125,0.7916666666666666,0.7552083333333334
2,0.53125,0.9010416666666666,0.640625,0.75,0.875,0.8854166666666666
3,0.6041666666666666,0.4739583333333333,0.40625,0.890625,0.4947916666666667,0.0729166666666666
4,0.1927083333333333,0.1197916666666666,0.640625,0.8958333333333334,0.34375,0.328125
5,0.71875,0.515625,0.7760416666666666,0.96875,0.8802083333333334,0.953125
6,0.2135416666666666,0.4322916666666667,0.7083333333333334,0.578125,0.984375,0.6822916666666666
7,0.3333333333333333,0.515625,0.75,0.40625,0.8333333333333334,0.4166666666666667
8,0.4270833333333333,0.0416666666666666,0.53125,0.515625,0.71875,0.515625
9,0.21875,0.9375,0.3958333333333333,0.578125,0.8697916666666666,0.7135416666666666
10,0.3385416666666667,0.71875,0.4895833333333333,0.6822916666666666,0.8489583333333334,0.2395833333333333
11,0.3333333333333333,0.84375,0.8645833333333334,0.9635416666666666,1.0,0.9739583333333334
12,0.59375,0.7239583333333334,0.125,0.6875,0.765625,0.640625
13,0.2552083333333333,0.78125,0.2864583333333333,0.828125,0.90625,0.5625
14,0.171875,0.140625,0.15625,0.8541666666666666,0.6354166666666666,0.8645833333333334
15,0.2395833333333333,0.3489583333333333,0.671875,0.1145833333333333,0.0364583333333333,0.0416666666666666
16,0.4270833333333333,0.0572916666666666,0.4739583333333333,0.1822916666666666,0.6979166666666666,0.25
17,0.3645833333333333,0.4114583333333333,0.3385416666666667,0.5,0.875,0.65625
18,0.4166666666666667,0.75,0.8177083333333334,0.40625,0.7760416666666666,0.328125
19,0.3125,0.2916666666666667,0.109375,0.2083333333333333,0.8020833333333334,0.08333333333333333
