,agent0_dolphin,agent1_dolphin,agent2_dolphin,agent3_dolphin,agent4_dolphin,agent5_dolphin
0,0.4375,0.2430555555555555,0.6597222222222222,0.7222222222222222,0.7430555555555556,0.7430555555555556
1,0.5763888888888888,0.2847222222222222,0.125,0.9236111111111112,0.7361111111111112,0.7430555555555556
2,0.3819444444444444,0.5555555555555556,0.1736111111111111,0.4444444444444444,0.8194444444444444,0.8194444444444444
3,0.2916666666666667,0.3402777777777778,0.7569444444444444,0.7777777777777778,0.4375,0.0138888888888888
4,0.2847222222222222,0.1041666666666666,0.375,0.1180555555555555,0.2083333333333333,0.4166666666666667
5,0.3263888888888889,0.3472222222222222,0.5416666666666666,0.9027777777777778,0.9166666666666666,0.8680555555555556
6,0.2708333333333333,0.2430555555555555,0.4027777777777778,0.4652777777777778,0.7361111111111112,0.4791666666666667
7,0.2708333333333333,0.0833333333333333,0.2222222222222222,0.1527777777777778,0.8333333333333334,0.4652777777777778
8,0.3194444444444444,0.0416666666666666,0.5277777777777778,0.3194444444444444,0.6180555555555556,0.3263888888888889
9,0.1319444444444444,0.0902777777777777,0.2916666666666667,0.2222222222222222,0.4722222222222222,0.7986111111111112
10,0.5,0.7708333333333334,0.5416666666666666,0.5416666666666666,0.3472222222222222,0.2638888888888889
11,0.2847222222222222,0.7777777777777778,0.375,0.9027777777777778,0.9097222222222222,0.8958333333333334
12,0.3055555555555556,0.7430555555555556,0.0625,0.4305555555555556,0.5208333333333334,0.6666666666666666
13,0.3194444444444444,0.8472222222222222,0.2430555555555555,0.7777777777777778,0.8611111111111112,0.6388888888888888
14,0.1736111111111111,0.1388888888888889,0.0694444444444444,0.6458333333333334,0.6041666666666666,0.8125
15,0.3402777777777778,0.2152777777777778,0.4097222222222222,0.1805555555555555,0.0972222222222222,0.0416666666666666
16,0.2986111111111111,0.0555555555555555,0.1666666666666666,0.1319444444444444,0.3541666666666667,0.2361111111111111
17,0.3402777777777778,0.5069444444444444,0.2361111111111111,0.625,0.6388888888888888,0.6388888888888888
18,0.3680555555555556,0.4444444444444444,0.6736111111111112,0.2291666666666666,0.4861111111111111,0.4166666666666667
19,0.3125,0.5833333333333334,0.0763888888888889,0.0555555555555555,0.1180555555555555,0.10416666666666667
