,agent0_kangaroo,agent1_kangaroo,agent2_kangaroo,agent3_kangaroo,agent4_kangaroo,agent5_kangaroo
1,-6.888787746429443,-10.064641952514648,-12.947866439819336,-11.06812572479248,-12.770499229431152,-12.945944786071776
3,-6.690256595611572,-11.977517127990724,-11.891225814819336,-12.19846248626709,-11.72024917602539,-12.485723495483398
8,-6.689990520477295,-7.505368232727051,-8.480746269226074,-12.086966514587402,-11.811346054077148,-12.165170669555664
2,-6.352379322052002,-12.763151168823242,-12.252833366394045,-11.663784980773926,-12.243428230285645,-12.212414741516112
14,-5.242876052856445,-12.3241605758667,-12.802650451660156,-11.971464157104492,-12.27481460571289,-12.470026969909668
12,-6.471879005432129,-10.602583885192873,-12.404271125793455,-12.37472152709961,-12.24065399169922,-13.048591613769531
21,-6.967472553253174,-13.077982902526855,-13.777633666992188,-12.801036834716797,-13.679856300354004,-13.39264965057373
23,-6.75014591217041,-7.156170845031738,-9.891395568847656,-11.859004020690918,-10.564254760742188,-11.550030708312988
9,-6.664143085479736,-14.115878105163574,-13.63247299194336,-12.147256851196287,-11.152994155883787,-10.853208541870115
11,-6.218884944915772,-12.957560539245604,-12.508993148803713,-12.864270210266112,-12.900711059570312,-13.038121223449709
10,-7.091369152069092,-10.471304893493652,-12.767450332641602,-12.913092613220217,-12.295726776123049,-12.847112655639648
0,-7.28938627243042,-13.151569366455078,-13.55512809753418,-13.578335762023926,-14.236751556396484,-12.458327293395996
17,-6.38406229019165,-12.582656860351562,-12.99387550354004,-13.273167610168455,-12.397305488586426,-12.345516204833984
18,-7.17470121383667,-11.190057754516602,-12.324122428894045,-11.3565673828125,-11.879920959472656,-12.40207862854004
19,-6.544085502624512,-12.534205436706545,-12.925264358520508,-12.039740562438965,-12.250096321105955,-12.635576248168944
16,-8.066426277160645,-9.797176361083984,-11.286713600158691,-12.54167366027832,-13.005213737487791,-13.085259437561035
4,-6.331197738647461,-12.047109603881836,-12.45654010772705,-11.729498863220217,-12.196149826049805,-11.833303451538086
20,-6.453580379486084,-9.260952949523926,-12.679885864257812,-12.495481491088867,-11.998360633850098,-12.848352432250977
5,-7.771024703979492,-8.701070785522461,-12.052032470703123,-11.97194480895996,-11.65481185913086,-11.66287612915039
13,-7.150701522827148,-9.42905044555664,-12.319085121154783,-13.209725379943848,-12.93662452697754,-12.782126426696776
6,-7.573688983917236,-11.847892761230469,-12.32563591003418,-11.82400608062744,-12.097562789916992,-13.22140121459961
7,-7.671875,-10.1875,-12.1171875,-12.109375,-10.4140625,-12.7421875
15,-5.55859375,-11.5,-12.125,-12.546875,-12.28125,-12.46875
