,agent0_kangaroo,agent1_kangaroo,agent2_kangaroo,agent3_kangaroo,agent4_kangaroo,agent5_kangaroo
0,-6.911727428436279,-11.363539695739746,-13.504179954528809,-12.200340270996094,-13.583370208740234,-12.458327293395996
1,-5.865778923034668,-7.526740550994873,-12.84351921081543,-10.271194458007812,-12.650382995605469,-12.945944786071776
2,-5.511472702026367,-11.165119171142578,-12.315814971923828,-11.151456832885742,-12.04772663116455,-12.212414741516112
4,-6.130384922027588,-10.938581466674805,-12.672900199890137,-11.471356391906738,-11.748494148254396,-11.833303451538086
3,-5.3437180519104,-10.920008659362791,-11.669255256652832,-11.622167587280272,-11.57826328277588,-12.485723495483398
5,-6.77849817276001,-7.858259677886963,-12.64876937866211,-11.531089782714844,-10.406835556030272,-11.66287612915039
7,-6.921120643615723,-8.947914123535156,-11.870550155639648,-11.970043182373049,-9.478730201721191,-12.758190155029297
6,-7.651413917541504,-11.122142791748049,-11.600462913513184,-12.335719108581545,-11.211047172546388,-13.22140121459961
8,-6.51549243927002,-7.313858032226562,-8.008325576782227,-11.27126121520996,-11.60180377960205,-12.165170669555664
15,-5.928804397583008,-10.715192794799805,-11.470699310302734,-11.528371810913086,-11.21819305419922,-12.47657871246338
9,-6.113295078277588,-13.236607551574709,-13.475985527038574,-11.681388854980469,-11.741827964782717,-10.853208541870115
14,-5.484240531921387,-11.299205780029297,-12.011906623840332,-11.36234188079834,-11.391281127929688,-12.470026969909668
10,-6.604403018951416,-11.46617317199707,-11.61818790435791,-13.116498947143556,-11.607545852661133,-12.847112655639648
12,-6.073344230651856,-10.639970779418944,-11.746045112609863,-11.924420356750488,-11.97152328491211,-13.048591613769531
11,-5.152761459350586,-11.909612655639648,-11.945107460021973,-11.945107460021973,-11.945107460021973,-13.038121223449709
13,-6.660634994506836,-6.276187896728516,-9.74795627593994,-12.454294204711914,-12.450469970703123,-12.782126426696776
16,-6.322326183319092,-9.290496826171877,-9.467926025390623,-11.974926948547363,-12.41843318939209,-13.085259437561035
17,-6.23601770401001,-10.261760711669922,-12.239202499389648,-12.954591751098633,-11.301464080810549,-12.345516204833984
18,-6.879297733306885,-8.754477500915527,-12.25944995880127,-10.428081512451172,-11.24692440032959,-12.40207862854004
19,-6.294910907745361,-11.568316459655762,-13.039484977722168,-10.925464630126951,-11.902387619018556,-12.635576248168945
