,agent0_penguin,agent1_penguin,agent2_penguin,agent3_penguin,agent4_penguin,agent5_penguin
0,-5.44140625,-5.86328125,-7.17578125,-8.2734375,-8.640625,-7.94140625
1,-5.4140625,-6.5234375,-5.90234375,-6.0078125,-5.953125,-7.29296875
2,-5.6875,-6.58203125,-6.12890625,-7.82421875,-6.9140625,-7.81640625
3,-5.5234375,-5.9921875,-5.96875,-5.37890625,-5.08984375,-4.65625
4,-4.7109375,-5.375,-6.27734375,-6.4921875,-4.9453125,-5.97265625
5,-5.234375,-5.50390625,-5.41796875,-5.41796875,-5.41796875,-6.8125
6,-5.40234375,-6.6640625,-9.3984375,-9.1015625,-8.734375,-8.1953125
7,-5.8359375,-5.89453125,-6.12109375,-6.3359375,-5.14453125,-6.421875
8,-5.69140625,-5.484375,-5.609375,-5.5859375,-5.5859375,-7.296875
9,-5.2421875,-6.4921875,-7.59765625,-6.8828125,-8.296875,-8.609375
10,-5.0390625,-7.13671875,-10.0390625,-5.21875,-7.2109375,-6.16796875
11,-5.6875,-6.79296875,-8.0,-7.66796875,-8.1796875,-8.2265625
12,-6.2890625,-5.81640625,-5.78515625,-6.56640625,-6.65625,-7.5390625
13,-4.68359375,-6.8359375,-7.03515625,-8.125,-9.90625,-10.4609375
14,-4.8359375,-6.4921875,-6.4453125,-6.4453125,-6.3203125,-7.48046875
15,-6.0859375,-5.99609375,-7.65625,-7.5390625,-7.9375,-8.2421875
16,-4.9140625,-6.31640625,-5.80859375,-6.9453125,-8.59375,-9.5625
17,-5.578125,-6.765625,-6.0390625,-6.03515625,-5.52734375,-4.8203125
18,-5.87890625,-5.38671875,-5.63671875,-9.328125,-10.0390625,-9.203125
19,-5.80859375,-5.94921875,-6.546875,-7.140625,-7.5234375,-7.62890625
