,0,1,2
0,7.535604493829268,9.213102367256262,9.26359939816632
1,7.399871179121959,7.7182714969297,8.956321057186852
3,7.471661456627181,8.632657688478881,7.203973424887355
2,7.302980473675305,7.459853640689126,9.421844347217416
4,7.6817725845530065,8.623643346376056,8.511480022382132
5,7.507245792920076,8.580435801155959,9.293851212610171
6,7.485487913783593,9.120841067350364,9.201055855087088
7,7.632913927488689,8.876322137856786,8.236890645570393
8,7.333554514148568,6.864151488678365,9.771989037718956
9,7.795817247221741,7.662243058409872,8.491449430924428
10,7.40436934217622,7.158742206911498,8.528853300553333
11,7.374854744536967,8.797843368143974,8.736927384968045
12,7.578731017776683,7.309337222425244,8.441944187502317
13,7.170476978640013,8.193636539314367,8.399644168419174
14,6.560019816627985,8.789373421970803,8.927519156057624
15,7.606020485600339,8.718461917925485,8.058162148391144
16,7.744230577010143,8.715139826038216,9.01000980184048
17,7.679425860054885,8.989339669143098,8.269818197322797
18,7.423030293138721,8.077439083630525,9.427257117742224
19,7.264248666884024,8.379364723495291,8.777669906616211
