,agent0_elephant,agent1_elephant,agent2_elephant,agent3_elephant,agent4_elephant,agent5_elephant
0,-7.734375,-7.13671875,-7.72265625,-5.9375,-6.609375,-5.82421875
1,-11.296875,-8.140625,-8.7265625,-6.890625,-6.2265625,-6.55859375
2,-9.203125,-7.546875,-7.39453125,-7.5703125,-7.54296875,-6.578125
3,-7.83203125,-7.1953125,-6.87890625,-6.90625,-7.15234375,-7.16796875
4,-9.9140625,-6.30859375,-7.90234375,-7.21875,-7.125,-6.61328125
5,-12.1796875,-7.89453125,-7.16796875,-7.328125,-7.0546875,-7.34765625
6,-8.6484375,-7.76171875,-7.70703125,-7.6796875,-7.9296875,-7.78515625
7,-9.6875,-8.4140625,-7.30859375,-5.68359375,-6.45703125,-5.78125
8,-8.7578125,-7.55859375,-7.61328125,-7.40625,-6.515625,-7.2421875
9,-9.3203125,-7.40625,-5.75390625,-5.98828125,-5.421875,-6.1640625
10,-8.6953125,-7.515625,-7.171875,-7.55078125,-7.62890625,-7.37890625
11,-8.3125,-7.3984375,-6.76953125,-6.66015625,-7.9296875,-7.36328125
12,-10.4140625,-7.81640625,-8.0546875,-8.8515625,-8.109375,-8.1640625
13,-7.69140625,-8.015625,-8.09375,-7.29296875,-7.3671875,-7.4765625
14,-8.890625,-8.515625,-7.44921875,-8.140625,-7.6015625,-7.4375
15,-8.203125,-7.171875,-6.55078125,-6.0,-6.6015625,-6.265625
16,-6.94140625,-7.265625,-7.30078125,-8.1328125,-8.234375,-6.23046875
17,-10.0078125,-7.71484375,-7.26171875,-7.5546875,-8.3828125,-7.26171875
18,-8.6953125,-8.125,-6.96875,-7.1484375,-7.51953125,-7.8203125
19,-9.546875,-8.0546875,-7.6953125,-8.1875,-8.328125,-8.6171875
